"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-8 0.977314212974257 2 104 "GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.996312894922753
-246 0.238517302601167 2 180 "GO:0001077" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.824887616185224
-14 0.960227166848595 2 100 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.996312894922753
199 0.488613193129613 4 94 "GO:0001085" "RNA polymerase II transcription factor binding" 0.918853303612038
-218 0.813977632799194 2 9 "GO:0001091;GO:0001094" "RNA polymerase II basal transcription factor binding" 0.965434693852888
660 0.244525908776833 3 24 "GO:0001099;GO:0001098" "basal transcription machinery binding" 0.824887616185224
127 0.796104485911685 2 32 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.964544779392342
958 0.132552655764817 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.74304961050058
61 0.862313474897954 2 62 "GO:0001104" "RNA polymerase II transcription cofactor activity" 0.972177719113351
-217 0.679268959272741 2 28 "GO:0001105" "RNA polymerase II transcription coactivator activity" 0.940981112976595
-177 0.770072067478434 2 21 "GO:0001106" "RNA polymerase II transcription corepressor activity" 0.961474915689344
-438 0.584482656682532 2 12 "GO:0001134" "transcription factor recruiting transcription factor activity" 0.940981112976595
-520 0.596216956436203 3 8 "GO:0001135" "RNA polymerase II transcription factor recruiting transcription factor activity" 0.940981112976595
-372 0.247463297106015 2 75 "GO:0001158;GO:0035326" "enhancer binding" 0.824887616185224
-349 0.690511730359437 2 10 "GO:0001161;GO:0044213;GO:0001162" "intronic transcription regulatory region DNA binding" 0.942499423428995
-314 0.733930885978318 3 9 "GO:0001164;GO:0001163;GO:0001013" "RNA polymerase I regulatory region DNA binding" 0.961474915689344
-353 0.427447536796825 4 39 "GO:0001190" "RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription" 0.887479406473812
-26 0.958594621461835 2 30 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.996312894922753
-1379 0.0198872979557827 5 22 "GO:0001205" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.455636780173298
-2342 0.0169719372581779 2 8 "GO:0001206" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.455636780173298
-140 0.804885062249124 2 24 "GO:0001221" "transcription cofactor binding" 0.965434693852888
-71 0.938711382853792 5 9 "GO:0001222" "transcription corepressor binding" 0.993346214035145
888 0.337323738701595 4 9 "GO:0001223" "transcription coactivator binding" 0.860343236140768
-114 0.623328277655777 2 145 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.940981112976595
-264 0.14066070435079 2 246 "GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.750190423204213
-1134 0.360569332532513 3 5 "GO:0001517" "N-acetylglucosamine 6-O-sulfotransferase activity" 0.878407208597111
1402 0.258480817028757 3 5 "GO:0001530" "lipopolysaccharide binding" 0.824887616185224
143 0.908069018626666 4 5 "GO:0001540" "beta-amyloid binding" 0.986446705678941
182 0.405950795040925 2 163 "GO:0001664" "G-protein coupled receptor binding" 0.88344433478152
1097 0.376848067123808 5 5 "GO:0001665" "alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity" 0.8810949597872
2963 0.0169388509599367 2 5 "GO:0001671" "ATPase activator activity" 0.455636780173298
1002 0.376266432054353 4 6 "GO:0001784" "phosphotyrosine binding" 0.8810949597872
1634 0.0185779779126123 3 16 "GO:0001786" "phosphatidylserine binding" 0.455636780173298
-104 0.926564697885674 3 6 "GO:0001848" "complement binding" 0.987620384432287
396 0.241322914949243 2 68 "GO:0001948" "glycoprotein binding" 0.824887616185224
-158 0.82045187958505 2 16 "GO:0001965" "G-protein alpha-subunit binding" 0.965434693852888
-83 0.901511357177968 2 17 "GO:0001968" "fibronectin binding" 0.986268835203247
-609 0.137551444251652 3 46 "GO:0002020" "protease binding" 0.74304961050058
-71 0.860281082903553 3 48 "GO:0002039" "p53 binding" 0.972177719113351
-1672 0.177932272859104 2 5 "GO:0002054" "nucleobase binding" 0.801345975897713
1693 0.0671480949066664 5 9 "GO:0002161" "aminoacyl-tRNA editing activity" 0.60253496368083
-1335 0.238733584549527 2 6 "GO:0002162" "dystroglycan binding" 0.824887616185224
576 0.220329753050689 3 35 "GO:0003678" "DNA helicase activity" 0.824887616185224
-1479 0.191542384008286 6 6 "GO:0003680" "AT DNA binding" 0.824887616185224
124 0.363404835744839 2 432 "GO:0003682" "chromatin binding" 0.879441302777159
478 0.229289545641865 5 49 "GO:0003684" "damaged DNA binding" 0.824887616185224
1031 0.264880829690238 3 9 "GO:0003688" "DNA replication origin binding" 0.82774328725066
-1029 0.29409684798891 2 8 "GO:0003689;GO:0033170" "DNA clamp loader activity" 0.845831148991242
-39 0.880418624447324 6 116 "GO:0003690" "double-stranded DNA binding" 0.976436732081244
21 0.982704398489258 2 8 "GO:0003691" "double-stranded telomeric DNA binding" 0.996312894922753
1113 0.000492839963778394 2 76 "GO:0003697" "single-stranded DNA binding" 0.11536324997243
-255 0.0189353986225289 2 705 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.455636780173298
-908 0.00675640812156336 2 69 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.426318317091252
-310 0.464909766952511 2 43 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.914566912111718
-258 0.819940001367119 2 6 "GO:0003708" "retinoic acid receptor activity" 0.965434693852888
101 0.619775182950912 2 189 "GO:0003713" "transcription coactivator activity" 0.940981112976595
-162 0.507379968625689 4 130 "GO:0003714" "transcription corepressor activity" 0.926816553711357
536 0.636328310664602 7 6 "GO:0003720;GO:0003964" "telomerase activity" 0.940981112976595
162 0.652408233490054 2 60 "GO:0003725" "double-stranded RNA binding" 0.940981112976595
188 0.571260202611894 2 70 "GO:0003727" "single-stranded RNA binding" 0.930780026848719
-237 0.292772867744054 2 154 "GO:0003729" "mRNA binding" 0.845439897968161
-238 0.557071469521912 2 47 "GO:0003730" "mRNA 3'-UTR binding" 0.926816553711357
-2505 7.59828554272296e-17 2 86 "GO:0003735" "structural constituent of ribosome" 8.75322494521685e-14
1168 0.00645929638742488 2 42 "GO:0003743" "translation initiation factor activity" 0.426318317091252
-1307 0.0781665325810012 2 14 "GO:0003746" "translation elongation factor activity" 0.635671270365204
1683 0.137429087632091 2 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.74304961050058
-730 0.189001068170124 2 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.81853094184956
-405 0.178076883532825 2 86 "GO:0003774" "motor activity" 0.801345975897713
17 0.964172255446405 2 52 "GO:0003777" "microtubule motor activity" 0.996312894922753
-416 0.0241252874931263 2 232 "GO:0003779" "actin binding" 0.455636780173298
-700 0.298831641004501 2 17 "GO:0003785" "actin monomer binding" 0.845831148991242
1180 0.0108186393088373 2 36 "GO:0003823" "antigen binding" 0.426318317091252
-111 0.916024929655077 2 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.986446705678941
361 0.749909009252752 2 6 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.961474915689344
-1117 0.324268261776495 5 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.855236485395665
210 0.678618402557977 6 30 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.940981112976595
820 0.0767155486098408 6 36 "GO:0003899;GO:0034062" "DNA-directed RNA polymerase activity" 0.635671270365204
-1721 0.0317238359171635 2 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.479973073195457
-295 0.79456952811839 4 6 "GO:0003909;GO:0003910" "DNA ligase activity" 0.964544779392342
-1238 0.274627221093854 2 6 "GO:0003916" "DNA topoisomerase activity" 0.832848269625537
111 0.608776473620227 2 166 "GO:0003924" "GTPase activity" 0.940981112976595
703 0.380102569127862 5 12 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.882145871332378
-630 0.520995448229638 3 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.926816553711357
143 0.841648381658924 2 15 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.972064175657579
-2284 0.0657072716021004 2 5 "GO:0004000" "adenosine deaminase activity" 0.60253496368083
1125 0.038851958876834 2 26 "GO:0004003" "ATP-dependent DNA helicase activity" 0.514453524438078
796 0.0322718123536104 8 56 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 0.479973073195457
-1175 0.10103005102397 2 15 "GO:0004012" "phospholipid-translocating ATPase activity" 0.701541071843953
-1317 0.115658739085313 3 11 "GO:0004016" "adenylate cyclase activity" 0.716337996915487
471 0.677297358664754 5 6 "GO:0004017" "adenylate kinase activity" 0.940981112976595
-955 0.197991425421633 5 14 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.824887616185224
-1397 0.260251923259814 5 5 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 0.824887616185224
-773 0.533275293181011 2 5 "GO:0004075" "biotin carboxylase activity" 0.926816553711357
-1227 0.278918897002165 5 6 "GO:0004111;GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.835428653146858
-166 0.779598410421787 2 22 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.964544779392342
-188 0.806882276493961 4 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.965434693852888
-1982 0.0587781964687619 3 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 0.565994053117258
616 0.557166938800655 5 7 "GO:0004143" "diacylglycerol kinase activity" 0.926816553711357
468 0.0260484818700363 2 177 "GO:0004175" "endopeptidase activity" 0.468872673660653
816 0.436708128344063 4 7 "GO:0004176" "ATP-dependent peptidase activity" 0.891999581298512
-1103 0.137194582326044 2 14 "GO:0004177;GO:0070006" "aminopeptidase activity" 0.74304961050058
-247 0.643568459338818 2 27 "GO:0004180" "carboxypeptidase activity" 0.940981112976595
-745 0.298789205091617 2 15 "GO:0004181" "metallocarboxypeptidase activity" 0.845831148991242
751 0.417033308646306 3 9 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 0.884128799358476
-88 0.913049645246758 3 12 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.986446705678941
7 0.986431098024359 2 48 "GO:0004197" "cysteine-type endopeptidase activity" 0.996312894922753
1655 0.0916088514505301 4 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.667544670228032
761 0.0761499974980547 2 42 "GO:0004222" "metalloendopeptidase activity" 0.635671270365204
507 0.197083644157818 5 50 "GO:0004252" "serine-type endopeptidase activity" 0.824887616185224
16 0.980422505450838 3 18 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 0.996312894922753
-1122 0.321961017382385 2 6 "GO:0004300" "enoyl-CoA hydratase activity" 0.855236485395665
500 0.686806144079087 5 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.942499423428995
-863 0.486635863066934 2 5 "GO:0004311" "farnesyltranstransferase activity" 0.917755096760271
61 0.947323262881173 5 9 "GO:0004312" "fatty acid synthase activity" 0.995251964470235
-763 0.538853933120163 4 5 "GO:0004331" "fructose-2,6-bisphosphate 2-phosphatase activity" 0.926816553711357
-149 0.895629308269877 4 6 "GO:0004364" "glutathione transferase activity" 0.984938428570308
729 0.457443451320437 2 8 "GO:0004383" "guanylate cyclase activity" 0.910146555995066
-1732 0.162661136664902 2 5 "GO:0004385" "guanylate kinase activity" 0.784977035550758
690 0.00588592577507212 2 124 "GO:0004386" "helicase activity" 0.426318317091252
25 0.948178403784591 3 51 "GO:0004402" "histone acetyltransferase activity" 0.995251964470235
650 0.482313259536799 2 9 "GO:0004435" "phosphatidylinositol phospholipase C activity" 0.914566912111718
846 0.495161710402012 2 5 "GO:0004439" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 0.921528740522
-316 0.763525461314186 3 7 "GO:0004445;GO:0046030" "inositol-polyphosphate 5-phosphatase activity" 0.961474915689344
151 0.832805645926753 2 15 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.97104463978504
-789 0.0387847987362766 3 53 "GO:0004497" "monooxygenase activity" 0.514453524438078
21 0.926751419766755 2 154 "GO:0004518" "nuclease activity" 0.987620384432287
-269 0.36066545977989 5 90 "GO:0004519" "endonuclease activity" 0.878407208597111
-695 0.118322337725785 2 39 "GO:0004520" "endodeoxyribonuclease activity" 0.721202820423832
213 0.659720540309708 2 33 "GO:0004521" "endoribonuclease activity" 0.940981112976595
-531 0.565888685577872 3 9 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.928256938050016
131 0.703392460911044 3 65 "GO:0004527" "exonuclease activity" 0.951065862640285
893 0.245840250988306 2 13 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 0.824887616185224
-372 0.317121214178122 3 56 "GO:0004536" "deoxyribonuclease activity" 0.850753946726417
262 0.476885818392808 5 57 "GO:0004540" "ribonuclease activity" 0.914566912111718
612 0.426591373155217 2 13 "GO:0004550" "nucleoside diphosphate kinase activity" 0.887479406473812
-1023 0.183727234293195 6 13 "GO:0004551" "nucleotide diphosphatase activity" 0.807031930932781
31 0.934853620984909 2 53 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.993002915217117
-544 0.463478244341493 3 14 "GO:0004559;GO:0015923" "mannosidase activity" 0.914566912111718
-1017 0.412621851932218 3 5 "GO:0004568;GO:0008061" "chitin binding" 0.884128799358476
-396 0.66875860809732 2 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.940981112976595
-886 0.0805017502293689 3 30 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.643394944593747
-705 0.294880423899635 2 17 "GO:0004602" "glutathione peroxidase activity" 0.845831148991242
-851 0.41715522858714 2 7 "GO:0004622" "lysophospholipase activity" 0.884128799358476
-77 0.917248971713956 2 14 "GO:0004623" "phospholipase A2 activity" 0.986446705678941
224 0.77114420012087 2 13 "GO:0004629" "phospholipase C activity" 0.961474915689344
-1794 0.113259439482638 2 6 "GO:0004630" "phospholipase D activity" 0.716337996915487
196 0.851745009575021 3 7 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.972177719113351
1049 0.354587770152606 2 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.873989015922471
-1647 0.0397856044573511 4 12 "GO:0004659" "prenyltransferase activity" 0.514977711627736
-151 0.242996398470608 5 484 "GO:0004672;GO:0004674" "protein kinase activity" 0.824887616185224
-1039 0.161363641377482 4 14 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 0.784977035550758
602 0.627361041837084 2 5 "GO:0004679" "AMP-activated protein kinase activity" 0.940981112976595
726 0.174477666011049 3 27 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.801345975897713
-1087 0.380910806134088 2 5 "GO:0004689" "phosphorylase kinase activity" 0.882145871332378
-566 0.64832376321262 2 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.940981112976595
-411 0.425864370617455 2 29 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.887479406473812
-1444 0.0438904006282936 3 15 "GO:0004697" "protein kinase C activity" 0.537890867274407
-140 0.651930343808644 3 81 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.940981112976595
1243 0.106377585158221 4 13 "GO:0004707" "MAP kinase activity" 0.716337996915487
1181 0.20151582750653 2 9 "GO:0004708" "MAP kinase kinase activity" 0.824887616185224
-1586 0.0222853019959207 2 16 "GO:0004709" "MAP kinase kinase kinase activity" 0.455636780173298
80 0.870154699423328 2 32 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.975114993906298
-118 0.658063443039027 2 110 "GO:0004713" "protein tyrosine kinase activity" 0.940981112976595
-173 0.71333476161349 2 35 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.954356389553465
753 0.472680346522809 6 7 "GO:0004716" "receptor signaling protein tyrosine kinase activity" 0.914566912111718
398 0.0932940033912441 2 139 "GO:0004721" "phosphoprotein phosphatase activity" 0.667544670228032
-6 0.987200622904928 2 52 "GO:0004722" "protein serine/threonine phosphatase activity" 0.996312894922753
599 0.0473644092993412 3 85 "GO:0004725" "protein tyrosine phosphatase activity" 0.546936506202036
-1517 0.221434138939231 8 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.824887616185224
1075 0.342700584901944 5 6 "GO:0004745" "retinol dehydrogenase activity" 0.861989244120174
243 0.84490031534011 2 5 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.972177719113351
1272 0.261366749902853 2 6 "GO:0004806" "triglyceride lipase activity" 0.824887616185224
1355 0.0012291483981078 5 44 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming aminoacyl-tRNA and related compounds" 0.202282707802884
119 0.923808549791586 2 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.986552708045114
249 0.522453589280645 2 51 "GO:0004843;GO:0019783" "small conjugating protein-specific protease activity" 0.926816553711357
-60 0.766259576485549 2 195 "GO:0004857" "enzyme inhibitor activity" 0.961474915689344
472 0.220591384994184 2 52 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.824887616185224
-37 0.966561947751919 2 10 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 0.996312894922753
2481 0.0114370307840602 2 8 "GO:0004862" "cAMP-dependent protein kinase inhibitor activity" 0.426318317091252
110 0.916295342776645 2 7 "GO:0004865" "protein serine/threonine phosphatase inhibitor activity" 0.986446705678941
-131 0.653924212834393 2 91 "GO:0004866;GO:0030414;GO:0061135" "peptidase inhibitor activity" 0.940981112976595
1 0.998040073488053 5 28 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.998040073488053
-446 0.363661941543405 4 32 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.879441302777159
-128 0.235318906575507 2 720 "GO:0004871;GO:0060089" "signal transducer activity" 0.824887616185224
-511 0.68076585026752 2 5 "GO:0004887" "thyroid hormone receptor activity" 0.940981112976595
-30 0.797089088525616 2 596 "GO:0004888;GO:0038023;GO:0004872" "receptor activity" 0.964544779392342
143 0.710858669795742 2 52 "GO:0004896" "cytokine receptor activity" 0.954246607522339
-73 0.680324054270243 2 249 "GO:0004930" "G-protein coupled receptor activity" 0.940981112976595
-750 0.508186007885341 3 6 "GO:0004931;GO:0035381" "ATP-gated ion channel activity" 0.926816553711357
-417 0.634633831885713 3 10 "GO:0004935" "adrenergic receptor activity" 0.940981112976595
534 0.63732661551158 2 6 "GO:0004936" "alpha-adrenergic receptor activity" 0.940981112976595
402 0.588008195456125 3 14 "GO:0004950;GO:0001637" "chemokine receptor activity" 0.940981112976595
-670 0.494485416917266 4 8 "GO:0004953" "icosanoid receptor activity" 0.921528740522
147 0.896502884375744 2 6 "GO:0004955;GO:0004954" "prostanoid receptor activity" 0.984938428570308
1447 0.0197927570843939 2 20 "GO:0004970;GO:0005234" "ionotropic glutamate receptor activity" 0.455636780173298
344 0.725635628530644 5 8 "GO:0004972" "N-methyl-D-aspartate selective glutamate receptor activity" 0.961474915689344
-57 0.960016545416245 2 6 "GO:0004983" "neuropeptide Y receptor activity" 0.996312894922753
-149 0.865083279450062 5 10 "GO:0004993" "serotonin receptor activity" 0.973595417212002
-889 0.473748360778263 2 5 "GO:0005000" "vasopressin receptor activity" 0.914566912111718
447 0.51937312158307 5 16 "GO:0005003" "ephrin receptor activity" 0.926816553711357
2775 0.0081563248847272 6 7 "GO:0005004" "GPI-linked ephrin receptor activity" 0.426318317091252
-465 0.681341876242298 2 6 "GO:0005005" "transmembrane-ephrin receptor activity" 0.940981112976595
-561 0.620550139682303 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.940981112976595
-1343 0.171179183366428 2 8 "GO:0005024" "transforming growth factor beta-activated receptor activity" 0.801345975897713
943 0.259655282702698 3 11 "GO:0005031;GO:0005035" "death receptor activity" 0.824887616185224
558 0.436160707021208 2 15 "GO:0005044" "scavenger receptor activity" 0.891999581298512
298 0.531905012920178 2 34 "GO:0005048" "signal sequence binding" 0.926816553711357
-208 0.429897341389506 3 112 "GO:0005057" "receptor signaling protein activity" 0.887479406473812
-299 0.792015549497602 4 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 0.964544779392342
-8 0.990258910318188 2 17 "GO:0005070" "SH3/SH2 adaptor activity" 0.996312894922753
-932 0.41061527419796 2 6 "GO:0005072" "transforming growth factor beta receptor, cytoplasmic mediator activity" 0.884128799358476
-2244 0.0475808440280462 2 6 "GO:0005078" "MAP-kinase scaffold activity" 0.546936506202036
-528 0.207985947788422 2 44 "GO:0005080" "protein kinase C binding" 0.824887616185224
-531 0.0200286852525666 1 150 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.455636780173298
-1500 0.0258555975185087 2 17 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.468872673660653
-634 0.01874607761949 2 107 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.455636780173298
-730 0.0372778697286501 2 63 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.514453524438078
-1223 0.112246791071939 2 13 "GO:0005092;GO:0005083" "small GTPase regulator activity" 0.716337996915487
138 0.911713000935073 2 5 "GO:0005095" "GTPase inhibitor activity" 0.986446705678941
-469 0.0455360363951308 3 142 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.54079911265145
3 0.972418292422018 3 992 "GO:0005102" "receptor binding" 0.996312894922753
554 0.372050846083674 2 20 "GO:0005104" "fibroblast growth factor receptor binding" 0.8810949597872
-144 0.795927328798978 5 25 "GO:0005109" "frizzled binding" 0.964544779392342
351 0.602090588136829 2 17 "GO:0005112" "Notch binding" 0.940981112976595
903 0.389470832084153 2 7 "GO:0005113" "patched binding" 0.882145871332378
-1622 0.122058618945848 6 7 "GO:0005114" "type II transforming growth factor beta receptor binding" 0.732351713675088
-769 0.358280950786817 2 11 "GO:0005123" "death receptor binding" 0.878169479375347
575 0.0502820828344097 2 90 "GO:0005125" "cytokine activity" 0.546936506202036
148 0.485091393254793 2 174 "GO:0005126" "cytokine receptor binding" 0.917611305467195
1497 0.1864118440171 3 6 "GO:0005127" "ciliary neurotrophic factor receptor binding" 0.813433501165527
-516 0.648933498117516 2 6 "GO:0005138" "interleukin-6 receptor binding" 0.940981112976595
2682 0.0306615369836968 2 5 "GO:0005143" "interleukin-12 receptor binding" 0.479973073195457
-247 0.757646943792116 2 12 "GO:0005149" "interleukin-1 receptor binding" 0.961474915689344
-1782 0.00645502130479353 2 18 "GO:0005154" "epidermal growth factor receptor binding" 0.426318317091252
-1034 0.0487637202246449 2 28 "GO:0005158" "insulin receptor binding" 0.546936506202036
-978 0.222377775079591 2 12 "GO:0005159" "insulin-like growth factor receptor binding" 0.824887616185224
327 0.461990108004644 2 39 "GO:0005160" "transforming growth factor beta receptor binding" 0.914566912111718
-561 0.466278670114235 2 13 "GO:0005161" "platelet-derived growth factor receptor binding" 0.914566912111718
-330 0.595547962741694 4 20 "GO:0005164" "tumor necrosis factor receptor binding" 0.940981112976595
279 0.707263802385735 2 14 "GO:0005165" "neurotrophin receptor binding" 0.953913861099583
967 0.393417666328321 4 6 "GO:0005166" "neurotrophin p75 receptor binding" 0.882145871332378
32 0.975531426972263 4 7 "GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.996312894922753
-527 0.510391364329868 2 12 "GO:0005172" "vascular endothelial growth factor receptor binding" 0.926816553711357
-186 0.587856801853 2 66 "GO:0005178" "integrin binding" 0.940981112976595
758 0.106380912817474 2 35 "GO:0005179" "hormone activity" 0.716337996915487
360 0.627110935250266 5 14 "GO:0005184" "neuropeptide hormone activity" 0.940981112976595
-1101 1.10412206201932e-11 1 302 "GO:0005198" "structural molecule activity" 6.35974307723128e-09
-369 0.329339803069364 2 54 "GO:0005200" "structural constituent of cytoskeleton" 0.85840367878551
-971 0.069304003957304 2 27 "GO:0005201" "extracellular matrix structural constituent" 0.60253496368083
-940 0.406607456891082 2 6 "GO:0005212" "structural constituent of eye lens" 0.88344433478152
-70 0.486760732743512 1 835 "GO:0005215;GO:0022892" "transporter activity" 0.917755096760271
29 0.861597855235505 4 285 "GO:0005216;GO:0022838;GO:0015267;GO:0022803;GO:0022836" "channel activity" 0.972177719113351
-1013 0.132452336135652 2 17 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.74304961050058
-430 0.681522643178061 2 7 "GO:0005218" "intracellular ligand-gated calcium channel activity" 0.940981112976595
