MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2443767	Aaas	achalasia, adrenocortical insufficiency, alacrimia	15		fertilization			IMP	MGI:3621812 	J:106908 	
MGI:2443582	Abat	4-aminobutyrate aminotransferase	16		copulation			ISO	RGD:620948 	J:155856 	
MGI:97570	Abcb1a	ATP-binding cassette, sub-family B (MDR/TAP), member 1A	5		positive regulation of establishment of Sertoli cell barrier			ISO	RGD:619951 	J:155856 	
MGI:1347061	Abcg2	ATP binding cassette subfamily G member 2 (Junior blood group)	6		embryonic process involved in female pregnancy			ISO	RGD:631345 	J:155856 	
MGI:1914344	Abhd2	abhydrolase domain containing 2	7		acrosome reaction			IMP		J:231292 	
MGI:1914344	Abhd2	abhydrolase domain containing 2	7		sperm capacitation			IBA	PTN000846580 	J:265628 	
MGI:1914344	Abhd2	abhydrolase domain containing 2	7		sperm capacitation			ISO	P08910 	J:164563 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		reproductive process			IMP	MGI:2153719 	J:51887 	
MGI:87874	Ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1	11		spermatogenesis			IMP	MGI:1857115 	J:129753 	
MGI:103206	Acod1	aconitate decarboxylase 1	14		embryo implantation			IMP		J:196639 	
MGI:1330812	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	11		spermatogenesis			IMP	MGI:1857811 	J:35794 	
MGI:87884	Acr	acrosin prepropeptide	15		acrosome matrix dispersal			ISO	RGD:2024 	J:155856 	
MGI:87884	Acr	acrosin prepropeptide	15		acrosome reaction			IBA	PTN000665983 	J:265628 	
MGI:87884	Acr	acrosin prepropeptide	15		acrosome reaction			ISO	P10323 	J:164563 	
MGI:87884	Acr	acrosin prepropeptide	15		acrosome reaction			TAS		J:113961 	
MGI:87884	Acr	acrosin prepropeptide	15		binding of sperm to zona pellucida	has the participant sperm		IGI	MGI:1888530 MGI:96945 MGI:98785 	J:98301 	
MGI:87884	Acr	acrosin prepropeptide	15		penetration of zona pellucida	has the participant sperm		IGI	MGI:96945 	J:90008 	
MGI:87884	Acr	acrosin prepropeptide	15		penetration of zona pellucida	has the participant sperm		IMP	MGI:2180087 	J:21944 	
MGI:87884	Acr	acrosin prepropeptide	15		penetration of zona pellucida	has the participant sperm		IMP	MGI:2429958 	J:38658 	
MGI:87884	Acr	acrosin prepropeptide	15		penetration of zona pellucida			ISO	RGD:2024 	J:155856 	
MGI:87884	Acr	acrosin prepropeptide	15		single fertilization			IMP		J:98301 	
MGI:1859515	Acrbp	proacrosin binding protein	6		acrosome assembly			IMP		J:234286 	
MGI:1859515	Acrbp	proacrosin binding protein	6		fertilization			IMP		J:234286 	
MGI:1859515	Acrbp	proacrosin binding protein	6		spermatid development			IMP		J:234286 	
MGI:1859515	Acrbp	proacrosin binding protein	6		spermatid development			ISA	D16200 D16203 	J:71436 	
MGI:3587728	Acsbg2	acyl-CoA synthetase bubblegum family member 2	17		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:1354713	Acsl4	acyl-CoA synthetase long-chain family member 4	X		embryonic process involved in female pregnancy			IMP	MGI:2182854 	J:70023 	
MGI:1913963	Actr2	ARP2 actin-related protein 2	11		meiotic cell cycle	happens in oocyte		IGI	MGI:1921367 	J:172280 	
MGI:1913963	Actr2	ARP2 actin-related protein 2	11		meiotic chromosome movement towards spindle pole			IGI	MGI:1921367 	J:195195 	
MGI:1913963	Actr2	ARP2 actin-related protein 2	11		meiotic cytokinesis	happens in oocyte		IGI	MGI:1921367 	J:172280 	
MGI:1921367	Actr3	ARP3 actin-related protein 3	1		meiotic cell cycle			IGI	MGI:1913963 	J:172280 	
MGI:1921367	Actr3	ARP3 actin-related protein 3	1		meiotic chromosome movement towards spindle pole			IGI	MGI:1913963 	J:195195 	
MGI:1921367	Actr3	ARP3 actin-related protein 3	1		meiotic cytokinesis	happens in oocyte		IGI	MGI:1913963 	J:172280 	
MGI:87911	Acvr1	activin A receptor, type 1	2		germ cell development	happens in primordial germ cell of yolk sac		IMP	MGI:1857711 	J:91660 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		positive regulation of trophoblast cell migration			ISO	P36896 	J:164563 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		negative regulation of trophoblast cell migration			ISO	Q8NER5 	J:164563 	
MGI:102806	Acvr2a	activin receptor IIA	2		male gonad development			IMP	MGI:1861779 	J:23924 	
MGI:102806	Acvr2a	activin receptor IIA	2		penile erection			IMP	MGI:1861779 	J:115447 	
MGI:102806	Acvr2a	activin receptor IIA	2		Sertoli cell proliferation			IMP	MGI:1861779 	J:71932 	
MGI:102806	Acvr2a	activin receptor IIA	2		sperm ejaculation			IMP	MGI:1861779 	J:115447 	
MGI:102806	Acvr2a	activin receptor IIA	2		spermatogenesis			IGI	MGI:1857434 MGI:1861779 	J:108808 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of penile erection	regulates a function/process that happens in penis		IMP	MGI:1857117 MGI:2683027 	J:135978 	
MGI:87916	Ada	adenosine deaminase	2		placenta development	results in the development of placenta,has the participant trophoblast cell		IMP	MGI:1857117 	J:42444 	
MGI:103258	Adad1	adenosine deaminase domain containing 1 (testis specific)	3		spermatid development	happens in spermatid		IMP	MGI:3574372 	J:96477 	
MGI:103258	Adad1	adenosine deaminase domain containing 1 (testis specific)	3		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:2429504	Adam1a	a disintegrin and metallopeptidase domain 1a	5		binding of sperm to zona pellucida			IMP	MGI:3052660 	J:92271 	
MGI:2429504	Adam1a	a disintegrin and metallopeptidase domain 1a	5		fusion of sperm to egg plasma membrane involved in single fertilization			NAS		J:30468 	
MGI:2429506	Adam1b	a disintegrin and metallopeptidase domain 1b	5		spermatogenesis			NAS		J:77933 	
MGI:1340894	Adam2	a disintegrin and metallopeptidase domain 2	14		single fertilization			IEA	IPR033958 	J:72247 	
MGI:102518	Adam3	a disintegrin and metallopeptidase domain 3 (cyritestin)	8		binding of sperm to zona pellucida			IDA		J:104348 	
MGI:102518	Adam3	a disintegrin and metallopeptidase domain 3 (cyritestin)	8		binding of sperm to zona pellucida			IMP	MGI:2156167 	J:92271 	
MGI:102518	Adam3	a disintegrin and metallopeptidase domain 3 (cyritestin)	8		fertilization			IMP		J:147330 	
MGI:102518	Adam3	a disintegrin and metallopeptidase domain 3 (cyritestin)	8		flagellated sperm motility			IMP		J:147330 	
MGI:102518	Adam3	a disintegrin and metallopeptidase domain 3 (cyritestin)	8		single fertilization			IGI	MGI:107472 MGI:2684974 	J:185714 	
MGI:105986	Adam18	a disintegrin and metallopeptidase domain 18	8		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:105984	Adam24	a disintegrin and metallopeptidase domain 24 (testase 1)	8		prevention of polyspermy	has the participant sperm		IMP	MGI:4437125 	J:157046 	
MGI:105984	Adam24	a disintegrin and metallopeptidase domain 24 (testase 1)	8		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:1345157	Adam25	a disintegrin and metallopeptidase domain 25 (testase 2)	8		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:105985	Adam26a	a disintegrin and metallopeptidase domain 26A (testase 3)	8		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:109249	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	16		ovulation from ovarian follicle			IMP	MGI:3574351 	J:96781 	
MGI:1347356	Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	11		spermatogenesis	happens in testis		IMP	MGI:2388161 	J:69141 	
MGI:2429637	Adamts16	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16	13		male gamete generation			ISO	RGD:1310046 	J:155856 	
MGI:99675	Adcy3	adenylate cyclase 3	12		acrosome reaction			IMP		J:97802 	
MGI:99675	Adcy3	adenylate cyclase 3	12		flagellated sperm motility			IMP		J:97802 	
MGI:99675	Adcy3	adenylate cyclase 3	12		single fertilization			IMP		J:97802 	
MGI:2660854	Adcy10	adenylate cyclase 10	1		spermatogenesis			IEA	IPR016577 	J:72247 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		ovarian follicle development			ISO	RGD:2037 	J:155856 	
MGI:108449	Adcyap1r1	adenylate cyclase activating polypeptide 1 receptor 1	6		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:1340051	Adgrg1	adhesion G protein-coupled receptor G1	8		seminiferous tubule development			IMP		J:166517 	
MGI:108058	Adm	adrenomedullin	7		branching involved in labyrinthine layer morphogenesis	has the participant extraembryonic component		IMP	MGI:2176598 	J:114553 	
MGI:108058	Adm	adrenomedullin	7		spongiotrophoblast layer development	results in the development of extraembryonic component		IMP	MGI:2176598 	J:114553 	
MGI:87934	Adra2a	adrenergic receptor, alpha 2a	19		female pregnancy			ISO	RGD:2056 	J:155856 	
MGI:87935	Adra2b	adrenergic receptor, alpha 2b	2		female pregnancy			ISO	RGD:2057 	J:155856 	
MGI:87936	Adra2c	adrenergic receptor, alpha 2c	5		female pregnancy			ISO	RGD:2058 	J:155856 	
MGI:1929289	Adrm1	adhesion regulating molecule 1	2		follicle-stimulating hormone signaling pathway			IMP		J:166694 	
MGI:1929289	Adrm1	adhesion regulating molecule 1	2		oogenesis			IMP		J:166694 	
MGI:1929289	Adrm1	adhesion regulating molecule 1	2		ovarian follicle development			IMP		J:166694 	
MGI:1929289	Adrm1	adhesion regulating molecule 1	2		seminiferous tubule development			IMP		J:166694 	
MGI:1929289	Adrm1	adhesion regulating molecule 1	2		Sertoli cell development			IMP		J:166694 	
MGI:1929289	Adrm1	adhesion regulating molecule 1	2		spermatid development			IMP		J:166694 	
MGI:2136171	Aff4	AF4/FMR2 family, member 4	11		spermatid development	happens in seminiferous tubule,happens in sperm		IMP	MGI:3586991 	J:100030 	
MGI:87951	Afp	alpha fetoprotein	5		ovulation from ovarian follicle			IMP	MGI:2388722 	J:79500 	
MGI:87951	Afp	alpha fetoprotein	5		sexual reproduction			IMP	MGI:2388722 	J:79500 	
MGI:1333754	Agfg1	ArfGAP with FG repeats 1	1		acrosome assembly			IMP	MGI:2182772 	J:72756 J:89391 	
MGI:1333754	Agfg1	ArfGAP with FG repeats 1	1		spermatid nucleus differentiation	happens in spermatid		IMP	MGI:2182772 	J:119295 	
MGI:1333754	Agfg1	ArfGAP with FG repeats 1	1		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:2446632	Ago2	argonaute RISC catalytic subunit 2	15		positive regulation of trophoblast cell migration			ISO	Q9UKV8 	J:164563 	
MGI:1924100	Ago4	argonaute RISC catalytic subunit 4	4		male gonad development			IMP	MGI:5438526 	J:187588 	
MGI:1924100	Ago4	argonaute RISC catalytic subunit 4	4		male meiotic nuclear division			IMP	MGI:5438526 	J:187588 	
MGI:1924100	Ago4	argonaute RISC catalytic subunit 4	4		synaptonemal complex assembly			IMP	MGI:5438526 	J:187588 	
MGI:87963	Agt	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	8		ovarian follicle rupture	has the participant ovary follicle		IMP	MGI:1857122 	J:69609 	
MGI:105043	Ahr	aryl-hydrocarbon receptor	12		ovarian follicle development			ISO	RGD:2074 	J:155856 	
MGI:105043	Ahr	aryl-hydrocarbon receptor	12		prostate gland development	results in the development of anterior prostate gland|results in the development of prostate gland dorsolateral lobe		IMP	MGI:1857427 	J:126176 	
MGI:105043	Ahr	aryl-hydrocarbon receptor	12		reproductive structure development	results in the development of seminal vesicle		IMP	MGI:1857427 	J:126176 	
MGI:107189	Ahsg	alpha-2-HS-glycoprotein	16		male gonad development			ISO	RGD:2075 	J:155856 	
MGI:1926051	Ak7	adenylate kinase 7	12		spermatogenesis	happens in epididymis|happens in seminiferous tubule		IMP	MGI:5431002 	J:186062 	
MGI:102794	Akap4	A kinase (PRKA) anchor protein 4	X		flagellated sperm motility			IMP		J:52123 	
MGI:102794	Akap4	A kinase (PRKA) anchor protein 4	X		flagellated sperm motility			ISO	Q5JQC9 	J:164563 	
MGI:2178217	Akap9	A kinase (PRKA) anchor protein (yotiao) 9	5		Sertoli cell development	happens in seminiferous tubule,happens in Sertoli cell		IMP	MGI:3050560 	J:198499 	
MGI:2178217	Akap9	A kinase (PRKA) anchor protein (yotiao) 9	5		spermatogenesis	happens in seminiferous tubule		IMP	MGI:3050560 	J:198499 	
MGI:2178217	Akap9	A kinase (PRKA) anchor protein (yotiao) 9	5		spermatogenesis	happens in seminiferous tubule		IMP	MGI:3512933 	J:198499 	
MGI:2178217	Akap9	A kinase (PRKA) anchor protein (yotiao) 9	5		spermatogenesis	happens in seminiferous tubule		IMP	MGI:3512933 MGI:4362642 	J:198499 	
MGI:2145420	Akr1c18	aldo-keto reductase family 1, member C18	13		parturition			IMP	MGI:3527218 	J:95560 	
MGI:87986	Akt1	thymoma viral proto-oncogene 1	12		germ cell development			IDA		J:78328 	
MGI:87986	Akt1	thymoma viral proto-oncogene 1	12		glycogen cell differentiation involved in embryonic placenta development	happens in extraembryonic vascular system|happens in placenta		IMP	MGI:2675202 	J:85181 	
MGI:87986	Akt1	thymoma viral proto-oncogene 1	12		labyrinthine layer blood vessel development	results in the development of extraembryonic vascular system		IMP	MGI:2675202 	J:85181 	
MGI:87986	Akt1	thymoma viral proto-oncogene 1	12		maternal placenta development			IMP	MGI:2675202 	J:85181 	
MGI:87994	Aldoa	aldolase A, fructose-bisphosphate	7		binding of sperm to zona pellucida			ISO	P04075 	J:164563 	
MGI:2384034	Alkbh1	alkB homolog 1, histone H2A dioxygenase	12		placenta development	results in the development of placenta		IMP	MGI:3774031 	J:131022 	
MGI:2144489	Alkbh5	alkB homolog 5, RNA demethylase	11		spermatogenesis			IMP		J:194218 J:258382 	
MGI:1934606	Alms1	ALMS1, centrosome and basal body associated	6		ovulation	has the participant ovary		IMP	MGI:3621984 	J:110068 	
MGI:1934606	Alms1	ALMS1, centrosome and basal body associated	6		spermatid development	happens in seminiferous tubule		IMP	MGI:3699224 	J:118221 	
MGI:1934606	Alms1	ALMS1, centrosome and basal body associated	6		spermatid development	happens in testis,happens in spermatid		IMP	MGI:3621984 	J:110068 	
MGI:87983	Alpl	alkaline phosphatase, liver/bone/kidney	4		developmental process involved in reproduction			IGI	MGI:1354733 	J:122954 	
MGI:88006	Amh	anti-Mullerian hormone	10		Mullerian duct regression			IBA	PTN000385095 	J:265628 	
MGI:88006	Amh	anti-Mullerian hormone	10		Mullerian duct regression			ISO	P03971 	J:164563 	
MGI:88006	Amh	anti-Mullerian hormone	10		negative regulation of ovarian follicle development			ISO	RGD:2108 	J:155856 	
MGI:88006	Amh	anti-Mullerian hormone	10		preantral ovarian follicle growth			ISO	RGD:2108 	J:155856 	
MGI:105062	Amhr2	anti-Mullerian hormone type 2 receptor	15		sex differentiation			IMP	MGI:2156555 	J:36027 	
MGI:108448	Angpt1	angiopoietin 1	15		ovarian follicle development			ISO	RGD:628896 	J:155856 	
MGI:1930842	Ankrd49	ankyrin repeat domain 49	9		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:1916788	Antxr1	anthrax toxin receptor 1	6		reproductive process			IMP	MGI:4352941 	J:150952 	
MGI:1919164	Antxr2	anthrax toxin receptor 2	5		reproductive process			IMP	MGI:4352944 	J:150952 	
MGI:96819	Anxa1	annexin A1	19		estrous cycle			IBA	PTN000052711 	J:265628 	
MGI:96819	Anxa1	annexin A1	19		prostate gland development			IBA	PTN002574794 	J:265628 	
MGI:106008	Anxa5	annexin A5	3		regulation of flagellated sperm motility			IBA	PTN000052798 	J:265628 	
MGI:106008	Anxa5	annexin A5	3		regulation of flagellated sperm motility			ISO	RGD:2120 	J:155856 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation involved in prostate gland development	regulates a function/process that happens in prostate gland epithelium,regulates the proliferation of epithelial cell		IMP	MGI:1857966 MGI:2385927 	J:120308 	
MGI:3642370	Apela	apelin receptor early endogenous ligand	8		placenta blood vessel development			IMP		J:244834 	
MGI:88047	Aplp2	amyloid beta (A4) precursor-like protein 2	9		mating behavior			IGI	MGI:88059 	J:45851 	
MGI:88052	Apob	apolipoprotein B	12		fertilization			IMP	MGI:2157090 	J:35836 	
MGI:88052	Apob	apolipoprotein B	12		flagellated sperm motility			IMP	MGI:2157090 	J:35836 	
MGI:88052	Apob	apolipoprotein B	12		spermatogenesis			IMP	MGI:2157090 	J:35836 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		mating behavior			IGI	MGI:88047 	J:45851 	
MGI:88064	Ar	androgen receptor	X		activation of prostate induction by androgen receptor signaling pathway	happens in prostate gland		IMP	MGI:3716756 	J:122327 	
MGI:88064	Ar	androgen receptor	X		copulation			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		epithelial cell differentiation involved in prostate gland development	happens in prostate gland epithelium,results in the differentiation of epithelial cell		IMP	MGI:2385927 MGI:2451025 	J:123402 	
MGI:88064	Ar	androgen receptor	X		fertilization			IMP	MGI:3717246 	J:157337 	
MGI:88064	Ar	androgen receptor	X		Leydig cell differentiation	results in the differentiation of Leydig cell		IMP	MGI:3717246 	J:157337 	
MGI:88064	Ar	androgen receptor	X		male courtship behavior			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		male genitalia morphogenesis	has the participant genital tubercle of male		IMP	MGI:2681507 	J:148515 	
MGI:88064	Ar	androgen receptor	X		male gonad development			IGI	MGI:1922269 	J:173897 	
MGI:88064	Ar	androgen receptor	X		male gonad development			IMP	MGI:1856319 	J:83429 	
MGI:88064	Ar	androgen receptor	X		male gonad development	results in the development of testis		IMP	MGI:3716756 	J:122327 	
MGI:88064	Ar	androgen receptor	X		male gonad development			IMP	MGI:3717246 	J:157337 	
MGI:88064	Ar	androgen receptor	X		male sex differentiation			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		male somatic sex determination	has the participant testis		IMP	MGI:1856319 	J:5173 	
MGI:88064	Ar	androgen receptor	X		positive regulation of epithelial cell proliferation involved in prostate gland development			IDA		J:71472 	
MGI:88064	Ar	androgen receptor	X		positive regulation of penile erection			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		prostate gland epithelium morphogenesis	has the participant prostate gland epithelium		IMP	MGI:2385927 MGI:2451025 	J:123402 	
MGI:88064	Ar	androgen receptor	X		prostate gland growth	happens in prostate gland epithelium|happens in ventral prostate gland		IMP	MGI:2385927 MGI:2451025 	J:123402 	
MGI:88064	Ar	androgen receptor	X		prostate gland growth	happens in anterior prostate gland|happens in prostate gland dorsolateral lobe|happens in ventral prostate gland		IMP	MGI:3716756 	J:122327 	
MGI:88064	Ar	androgen receptor	X		regulation of prostatic bud formation			IGI	MGI:1099809 	J:85295 	
MGI:88064	Ar	androgen receptor	X		reproductive behavior			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		reproductive structure development	results in the development of epididymis|results in the development of seminal vesicle		IMP	MGI:3716756 	J:122327 	
MGI:88064	Ar	androgen receptor	X		seminiferous tubule development			IGI	MGI:1922269 	J:173897 	
MGI:88064	Ar	androgen receptor	X		seminiferous tubule development			IMP		J:157337 	
MGI:88064	Ar	androgen receptor	X		single fertilization			IGI	MGI:1922269 	J:173897 	
MGI:88064	Ar	androgen receptor	X		spermatogenesis			IMP	MGI:3034098 	J:137427 	
MGI:88064	Ar	androgen receptor	X		spermatogenesis			IMP	MGI:3717246 	J:157337 	
MGI:88064	Ar	androgen receptor	X		spermatogenesis			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		tertiary branching involved in mammary gland duct morphogenesis	has the participant mammary gland duct		IMP	MGI:2687199 	J:87193 	
MGI:88068	Areg	amphiregulin	5		mammary gland branching involved in thelarche	has the participant mammary gland duct		IMP	MGI:2176531 	J:54980 J:120116 	
MGI:101940	Arhgdib	Rho, GDP dissociation inhibitor (GDI) beta	6		negative regulation of trophoblast cell migration			ISO	P52566 	J:164563 	
MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	4		embryo implantation			IMP	MGI:3796520 	J:134633 	
MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	4		placenta blood vessel development	results in the development of extraembryonic component		IMP	MGI:5469314 	J:192829 	
MGI:2444354	Arid4a	AT rich interactive domain 4A (RBP1-like)	12		establishment of Sertoli cell barrier			IGI	MGI:2137512 	J:210434 	
MGI:2444354	Arid4a	AT rich interactive domain 4A (RBP1-like)	12		spermatogenesis			IGI	MGI:2137512 	J:210434 	
MGI:2137512	Arid4b	AT rich interactive domain 4B (RBP1-like)	13		establishment of Sertoli cell barrier			IGI	MGI:2444354 	J:210434 	
MGI:2137512	Arid4b	AT rich interactive domain 4B (RBP1-like)	13		spermatogenesis			IGI	MGI:2444354 	J:210434 	
MGI:2175912	Arid5b	AT rich interactive domain 5B (MRF1-like)	10		female gonad development	results in the development of ovary follicle|results in the development of uterus		IMP	MGI:2445941 	J:70658 	
MGI:2175912	Arid5b	AT rich interactive domain 5B (MRF1-like)	10		male gonad development	results in the development of testis		IMP	MGI:2445941 	J:70658 	
MGI:1916449	Armc2	armadillo repeat containing 2	10		sperm axoneme assembly			IMP		J:279937 	
MGI:1916449	Armc2	armadillo repeat containing 2	10		sperm axoneme assembly			ISO	Q8NEN0 	J:164563 	
MGI:1916449	Armc2	armadillo repeat containing 2	10		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:88071	Arnt	aryl hydrocarbon receptor nuclear translocator	3		embryonic placenta development	results in the development of extraembryonic component		IMP	MGI:1857680 	J:119854 	
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		maternal process involved in parturition			IMP		J:188253 	
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		spermatogenesis			IMP		J:189932 	
MGI:99473	Arrb1	arrestin, beta 1	7		follicle-stimulating hormone signaling pathway			ISO	RGD:2156 	J:155856 	
MGI:99474	Arrb2	arrestin, beta 2	11		follicle-stimulating hormone signaling pathway			ISO	RGD:2157 	J:155856 	
MGI:88077	Arsa	arylsulfatase A	15		binding of sperm to zona pellucida			IMP		J:77540 	
MGI:1929735	Asb1	ankyrin repeat and SOCS box-containing 1	1		male genitalia development			IMP	MGI:2178847 	J:71266 	
MGI:96920	Ascl2	achaete-scute family bHLH transcription factor 2	7		placenta development			IMP	MGI:2155757 	J:170637 	
MGI:96920	Ascl2	achaete-scute family bHLH transcription factor 2	7		spongiotrophoblast differentiation	happens in extraembryonic component		IMP	MGI:2153832 	J:43428 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		decidualization			IMP	MGI:3852878 	J:227516 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		flagellated sperm motility			IMP	MGI:3852878 	J:227516 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		single fertilization			IMP	MGI:3852878 	J:227516 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		uterine gland development			IMP	MGI:3852878 	J:227516 	
MGI:2183158	Ash1l	ASH1 like histone lysine methyltransferase	3		uterus morphogenesis			IMP	MGI:3852878 	J:227516 	
MGI:96090	Asmt	acetylserotonin O-methyltransferase	X		negative regulation of male gonad development	regulates the development of testis		IMP		J:159317 	
MGI:1334448	Aspm	abnormal spindle microtubule assembly	1		male gonad development			IMP	MGI:5573152 	J:205524 	
MGI:1334448	Aspm	abnormal spindle microtubule assembly	1		oogenesis			IMP	MGI:4345319 	J:164424 	
MGI:1334448	Aspm	abnormal spindle microtubule assembly	1		regulation of meiotic cell cycle			IMP		J:211101 	
MGI:1334448	Aspm	abnormal spindle microtubule assembly	1		spermatogenesis			IMP	MGI:4345319 	J:164424 	
MGI:1334448	Aspm	abnormal spindle microtubule assembly	1		spindle assembly involved in meiosis	happens in oocyte		IMP		J:211101 	
MGI:3046414	Astl	astacin-like metalloendopeptidase (M12 family)	2		fertilization			IMP		J:182712 	
MGI:3046414	Astl	astacin-like metalloendopeptidase (M12 family)	2		negative regulation of binding of sperm to zona pellucida			IDA		J:185161 	
MGI:3046414	Astl	astacin-like metalloendopeptidase (M12 family)	2		prevention of polyspermy			IDA		J:185161 	
MGI:1921318	Asz1	ankyrin repeat, SAM and basic leucine zipper domain containing 1	6		DNA methylation involved in gamete generation			IMP		J:152071 	
MGI:1921318	Asz1	ankyrin repeat, SAM and basic leucine zipper domain containing 1	6		germ cell development			NAS		J:76876 	
