MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		response to mechanical stimulus			IMP	MGI:2429689 	J:73505 	
MGI:2159339	Asic3	acid-sensing (proton-gated) ion channel 3	5		response to mechanical stimulus			IMP	MGI:2451051 	J:81785 	
MGI:88085	Asp1	audiogenic seizure prone 1	12		auditory behavior			IMP	MGI:1889100 	J:11261 	
MGI:88086	Asp2	audiogenic seizure prone 2	4		auditory behavior			IMP	MGI:1856806 	J:11261 	
MGI:88105	Atp1a1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	3		cellular response to mechanical stimulus			ISO	RGD:2167 	J:155856 	
MGI:88106	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	1		cellular response to mechanical stimulus			ISO	RGD:2168 	J:155856 	
MGI:88106	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	1		response to auditory stimulus			IMP		J:279940 	
MGI:105368	Atp2b2	ATPase, Ca++ transporting, plasma membrane 2	6		detection of mechanical stimulus involved in sensory perception of sound	happens in cochlea,happens in auditory hair cell		IMP	MGI:1857876 	J:108937 	
MGI:1354710	Atp8a2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2	14		response to auditory stimulus			IMP		J:211318 	
MGI:2140475	AU040320	expressed sequence AU040320	4		response to auditory stimulus	happens in brainstem		IGI	MGI:3036268 	J:249823 	
MGI:2140475	AU040320	expressed sequence AU040320	4		response to auditory stimulus	happens in brainstem		IMP	MGI:6111781 	J:249823 	
MGI:1346542	Bace1	beta-site APP cleaving enzyme 1	9		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:2191 	J:155856 	
MGI:1352493	Bag3	BCL2-associated athanogene 3	7		cellular response to mechanical stimulus	happens in cardiac muscle tissue|happens in skeletal muscle tissue		IMP	MGI:3530294 	J:112361 	
MGI:88144	Bdkrb1	bradykinin receptor, beta 1	12		response to mechanical stimulus			IEA	IPR001186 	J:72247 	
MGI:103307	Cacnb3	calcium channel, voltage-dependent, beta 3 subunit	15		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:2248 	J:155856 	
MGI:103307	Cacnb3	calcium channel, voltage-dependent, beta 3 subunit	15		negative regulation of detection of mechanical stimulus involved in sensory perception of touch			ISO	RGD:2248 	J:155856 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		cellular response to mechanical stimulus			ISO	RGD:2280 	J:155856 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		response to mechanical stimulus			ISO	RGD:2280 	J:155856 	
MGI:107570	Cav3	caveolin 3	6		detection of muscle stretch	happens in regular ventricular cardiac myocyte,happens in UBERON:0007221		IMP		J:217301 	
MGI:107899	Cd36	CD36 molecule	5		response to mechanical stimulus			ISO	RGD:2301 	J:155856 	
MGI:1202403	Chrna9	cholinergic receptor, nicotinic, alpha polypeptide 9	5		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:2158742 	J:130585 	
MGI:3609260	Chrna10	cholinergic receptor, nicotinic, alpha polypeptide 10	7		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:3774038 	J:130585 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		response to muscle stretch	happens in diaphragm		IMP		J:163557 	
MGI:1347049	Clcn6	chloride channel, voltage-sensitive 6	4		response to mechanical stimulus			ISO	RGD:1305379 	J:155856 	
MGI:105093	Cnn2	calponin 2	10		cellular response to mechanical stimulus			ISO	Q99439 	J:105688 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		vocal learning			ISO	Q9UHC6 	J:164563 	
MGI:88467	Col1a1	collagen, type I, alpha 1	11		response to mechanical stimulus			IBA	PTN002771192 	J:265628 	
MGI:88446	Col11a1	collagen, type XI, alpha 1	3		detection of mechanical stimulus involved in sensory perception of sound			ISO	P12107 	J:164563 	
MGI:1336168	Cradd	CASP2 and RIPK1 domain containing adaptor with death domain	10		cellular response to mechanical stimulus			IBA	PTN000385749 	J:265628 	
MGI:1330824	Csrp3	cysteine and glycine-rich protein 3	7		detection of muscle stretch	happens in fetal cardiomyocyte		IMP		J:80992 	
MGI:1330824	Csrp3	cysteine and glycine-rich protein 3	7		detection of muscle stretch			ISO	P50461 	J:164563 	
MGI:88276	Ctnnb1	catenin (cadherin associated protein), beta 1	9		cellular response to mechanical stimulus			ISO	RGD:70487 	J:155856 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:3651 	J:155856 	
MGI:109563	Cxcr4	chemokine (C-X-C motif) receptor 4	1		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:620465 	J:155856 	
MGI:3036268	D130043K22Rik	RIKEN cDNA D130043K22 gene	13		response to auditory stimulus			IGI	MGI:2140475 	J:249823 	
MGI:101864	Dag1	dystroglycan 1	9		cellular response to mechanical stimulus			ISO	RGD:621890 	J:155856 	
MGI:94909	Dmd	dystrophin, muscular dystrophy	X		response to muscle stretch	happens in diaphragm		IMP	MGI:1856328 	J:87819 	
MGI:94909	Dmd	dystrophin, muscular dystrophy	X		response to muscle stretch	happens in skeletal muscle fiber		IMP	MGI:1856328 	J:105953 	
MGI:94924	Drd2	dopamine receptor D2	9		auditory behavior			ISO	RGD:2520 	J:155856 	
MGI:105923	Ednra	endothelin receptor type A	8		cellular response to mechanical stimulus			ISO	RGD:2535 	J:155856 	
MGI:99254	Etv1	ets variant 1	12		mechanosensory behavior			IMP	MGI:2384493 MGI:2384496 	J:78232 	
MGI:1321398	F11r	F11 receptor	1		cellular response to mechanical stimulus			ISO	Q9Y624 	J:164563 	
MGI:95574	Fos	FBJ osteosarcoma oncogene	12		response to muscle stretch	happens in diaphragm		IDA		J:163557 	
MGI:2148705	Foxp2	forkhead box P2	6		vocal learning			IMP	MGI:3584266 	J:99864 	
MGI:95602	Fyn	Fyn proto-oncogene	10		detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:1930480 	J:101558 	
MGI:95664	Gata4	GATA binding protein 4	14		response to mechanical stimulus			ISO	RGD:2665 	J:155856 	
MGI:103170	Gfi1	growth factor independent 1 transcription repressor	5		mechanosensory behavior			IMP	MGI:2449921 	J:80025 	
MGI:95791	Got1	glutamic-oxaloacetic transaminase 1, soluble	19		cellular response to mechanical stimulus			ISO	RGD:2721 	J:155856 	
MGI:95820	Grin2a	glutamate receptor, ionotropic, NMDA2A (epsilon 1)	16	NOT	detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:1928285 	J:101558 	
MGI:95821	Grin2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	6		detection of mechanical stimulus involved in sensory perception of pain			IMP		J:101558 	
MGI:95823	Grin2d	glutamate receptor, ionotropic, NMDA2D (epsilon 4)	7	NOT	detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:1928298 	J:101558 	
MGI:1351345	Grm8	glutamate receptor, metabotropic 8	6		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:619858 	J:155856 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		cellular response to mechanical stimulus			ISO	RGD:70982 	J:155856 	
MGI:1891713	Habp4	hyaluronic acid binding protein 4	13		cellular response to mechanical stimulus			ISO	RGD:1306486 	J:155856 	
MGI:1196620	Hpn	hepsin	7		detection of mechanical stimulus involved in sensory perception of sound			IMP		J:123922 J:180548 J:181022 	
MGI:109521	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A	14		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:61800 	J:155856 	
MGI:99841	Htr7	5-hydroxytryptamine (serotonin) receptor 7	19		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:71034 	J:155856 	
MGI:96067	Htt	huntingtin	5		vocal learning			ISO	P42858 	J:164563 	
MGI:96432	Igf1	insulin-like growth factor 1	10		detection of mechanical stimulus involved in sensory perception			ISO	RGD:2868 	J:155856 	
MGI:107936	Il18	interleukin 18	9		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:2889 	J:155856 	
MGI:96600	Itga2	integrin alpha 2	13		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:621632 	J:155856 	
MGI:96646	Jun	jun proto-oncogene	4		response to mechanical stimulus			IBA	PTN000894785 	J:265628 	
MGI:96646	Jun	jun proto-oncogene	4		response to muscle stretch	happens in diaphragm		IDA		J:163557 	
MGI:96647	Junb	jun B proto-oncogene	8		response to mechanical stimulus			IBA	PTN000894785 	J:265628 	
MGI:96648	Jund	jun D proto-oncogene	8		response to mechanical stimulus			IBA	PTN000894785 	J:265628 	
MGI:96650	Jup	junction plakoglobin	11		detection of mechanical stimulus			ISO	P14923 	J:164563 	
MGI:2685385	Kalrn	kalirin, RhoGEF kinase	16		response to mechanical stimulus	happens in spinal cord dorsal horn	PR:000045531	IMP	MGI:3831288 	J:222722 	
MGI:96654	Kcna1	potassium voltage-gated channel, shaker-related subfamily, member 1	6		detection of mechanical stimulus involved in sensory perception of pain			IMP		J:197938 	
MGI:96654	Kcna1	potassium voltage-gated channel, shaker-related subfamily, member 1	6		detection of mechanical stimulus involved in sensory perception of touch			IMP		J:197938 	
MGI:1298234	Kcnk4	potassium channel, subfamily K, member 4	19		cellular response to mechanical stimulus			ISO	Q9NYG8 	J:164563 	
MGI:1298234	Kcnk4	potassium channel, subfamily K, member 4	19		detection of mechanical stimulus involved in sensory perception of touch			IMP		J:148714 	
MGI:96677	Kit	KIT proto-oncogene receptor tyrosine kinase	5		detection of mechanical stimulus involved in sensory perception of sound			IMP		J:96391 	
MGI:96756	Lck	lymphocyte protein tyrosine kinase	4		response to mechanical stimulus			ISO	RGD:2994 	J:155856 	
MGI:1915382	Lhfpl5	lipoma HMGIC fusion partner-like 5	17		detection of mechanical stimulus involved in sensory perception of sound	happens in organ of Corti,happens in outer hair cell		IMP	MGI:3718054 	J:193334 	
MGI:1346861	Mapk8	mitogen-activated protein kinase 8	14		response to mechanical stimulus			IBA	PTN001171983 	J:265628 	
MGI:1346865	Mapk14	mitogen-activated protein kinase 14	17		response to muscle stretch	happens in extensor digitorum longus		IMP		J:176538 	
MGI:96949	Mdk	midkine	2		response to auditory stimulus			IMP		J:110520 	
MGI:2676872	Mir20a	microRNA 20a	14		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:2676900	Mir26a-1	microRNA 26a-1	9		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619045	Mir26a-2	microRNA 26a-2	10		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619438	Mir92-2	microRNA 92-2	X		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3618696	Mir101b	microRNA 101b	19		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:2676810	Mir125b-1	microRNA 125b-1	9		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:2676828	Mir143	microRNA 143	18		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3618734	Mir148b	microRNA 148b	15		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:2676839	Mir154	microRNA 154	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3618738	Mir194-2	microRNA 194-2	19		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:2676883	Mir208a	microRNA 208a	14		cellular response to mechanical stimulus			IMP	MGI:3709980 	J:120908 	
MGI:2676890	Mir214	microRNA 214	1		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619323	Mir300	microRNA 300	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619324	Mir301	microRNA 301	11		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619377	Mir376a	microRNA 376a	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619386	Mir379	microRNA 379	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3619398	Mir410	microRNA 410	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629903	Mir495	microRNA 495	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3718546	Mir511	microRNA 511	2		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3624350	Mir652	microRNA 652	X		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629896	Mir665	microRNA 665	12		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3639287	Mir691	microRNA 691	16		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3629632	Mir695	microRNA 695	2		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3691613	Mir760	microRNA 760	3		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3783365	Mir1192	microRNA 1192	19		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3811410	Mir1895	microRNA 1895	3		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:3837121	Mir1957a	microRNA 1957a	4		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:4834306	Mir3092	microRNA 3092	3		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:4950389	Mir3473c	microRNA 3473c	1		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:4950453	Mir5128	microRNA 5128	2		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:5452341	Mir5621	microRNA 5621	11		cellular response to mechanical stimulus			IDA		J:228158 	
MGI:1891836	Mkks	McKusick-Kaufman syndrome	2		detection of mechanical stimulus involved in sensory perception of sound	happens in organ of Corti,happens in outer hair cell		IMP	MGI:3608879 	J:102697 	
MGI:97009	Mmp2	matrix metallopeptidase 2	8		response to mechanical stimulus			ISO	RGD:621316 	J:155856 	
MGI:97250	Myc	myelocytomatosis oncogene	15		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:2178233 MGI:2386570 	J:121871 	
MGI:107754	Neurog1	neurogenin 1	13		auditory behavior			ISO	Q92886 	J:164563 	
MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	3		response to muscle stretch	happens in diaphragm		IDA		J:163557 	
MGI:104741	Nfkbia	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha	12		response to muscle stretch	happens in diaphragm		IDA		J:163557 	
MGI:97360	Nos1	nitric oxide synthase 1, neuronal	5		cellular response to mechanical stimulus			ISO	RGD:3184 	J:155856 	
MGI:97362	Nos3	nitric oxide synthase 3, endothelial cell	5		cellular response to mechanical stimulus			ISO	RGD:3186 	J:155856 	
MGI:1096391	Nrxn1	neurexin I	17		vocal learning			ISO	Q9ULB1 	J:164563 	
MGI:1096362	Nrxn2	neurexin II	19		vocal learning			ISO	Q9P2S2 	J:164563 	
MGI:97383	Ntrk1	neurotrophic tyrosine kinase, receptor, type 1	3		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:620144 	J:155856 	
MGI:1097160	P2rx3	purinergic receptor P2X, ligand-gated ion channel, 3	2		response to mechanical stimulus			IMP	MGI:1934019 	J:111371 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		response to mechanical stimulus			IMP	MGI:2386080 	J:105908 	
MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	3		response to mechanical stimulus			ISO	RGD:3242 	J:155856 	
MGI:2149961	Pawr	PRKC, apoptosis, WT1, regulator	10		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:69065 	J:155856 	
MGI:1891428	Pcdh15	protocadherin 15	10		detection of mechanical stimulus involved in equilibrioception	has the participant inner ear labyrinth,has the participant vestibular hair cell		IMP	MGI:1856394 	J:105750 	
MGI:1891428	Pcdh15	protocadherin 15	10		detection of mechanical stimulus involved in sensory perception of sound	happens in organ of Corti,happens in outer hair cell|happens in organ of Corti,happens in cochlear inner hair cell		IMP	MGI:1856394 	J:105750 	
MGI:1891428	Pcdh15	protocadherin 15	10		detection of mechanical stimulus involved in sensory perception of sound	happens in outer hair cell,happens in cochlea	PR:Q99PJ1-2	IMP	MGI:5697806 	J:171627 	
MGI:2446107	Pde2a	phosphodiesterase 2A, cGMP-stimulated	7		cellular response to mechanical stimulus			IDA		J:177228 	
MGI:3608325	Pdzd7	PDZ domain containing 7	19		detection of mechanical stimulus involved in sensory perception of sound	happens in outer hair cell,happens in cochlea		IMP	MGI:4433578 	J:209073 	
MGI:2140712	Phf24	PHD finger protein 24	4		detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:5706936 	J:218052 	
MGI:3603204	Piezo1	piezo-type mechanosensitive ion channel component 1	8		cellular response to mechanical stimulus			IBA	PTN000323131 	J:265628 	
MGI:3603204	Piezo1	piezo-type mechanosensitive ion channel component 1	8		detection of mechanical stimulus			IBA	PTN000323131 	J:265628 	
MGI:3603204	Piezo1	piezo-type mechanosensitive ion channel component 1	8		detection of mechanical stimulus			IMP		J:164433 	
MGI:1918781	Piezo2	piezo-type mechanosensitive ion channel component 2	18		cellular response to mechanical stimulus			IBA	PTN000323131 	J:265628 	
MGI:1918781	Piezo2	piezo-type mechanosensitive ion channel component 2	18		detection of mechanical stimulus			IBA	PTN000323131 	J:265628 	
MGI:1918781	Piezo2	piezo-type mechanosensitive ion channel component 2	18		detection of mechanical stimulus involved in sensory perception			IMP		J:211312 	
MGI:1918781	Piezo2	piezo-type mechanosensitive ion channel component 2	18		response to mechanical stimulus			IMP		J:211312 	
MGI:97603	Pkd1	polycystin 1, transient receptor poteintial channel interacting	17		detection of mechanical stimulus	happens in metanephros,happens in epithelial cell		IDA		J:94419 	
MGI:97603	Pkd1	polycystin 1, transient receptor poteintial channel interacting	17		detection of mechanical stimulus			IMP	MGI:1857562 	J:81443 	
MGI:2156538	Pkd1l1	polycystic kidney disease 1 like 1	11		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:2664668	Pkd1l2	polycystic kidney disease 1 like 2	8		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:2664670	Pkd1l3	polycystic kidney disease 1 like 3	8		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:1099818	Pkd2	polycystin 2, transient receptor potential cation channel	5		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:1099818	Pkd2	polycystin 2, transient receptor potential cation channel	5		detection of mechanical stimulus	happens in metanephros,happens in ciliated epithelial cell		IMP		J:81443 	
MGI:1352448	Pkd2l1	polycystic kidney disease 2-like 1	19		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:1858231	Pkd2l2	polycystic kidney disease 2-like 2	18		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:1338786	Pkdrej	polycystin (PKD) family receptor for egg jelly	15		detection of mechanical stimulus			IBA	PTN000093539 	J:265628 	
MGI:97804	Ptn	pleiotrophin	6		response to auditory stimulus			IMP		J:110520 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		cellular response to mechanical stimulus			ISO	RGD:3447 	J:155856 	
MGI:1096349	Ptprq	protein tyrosine phosphatase, receptor type, Q	10		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:2679316 	J:182502 	
MGI:97845	Rac1	Rac family small GTPase 1	5		cellular response to mechanical stimulus			ISO	RGD:619755 	J:155856 	
MGI:97847	Raf1	v-raf-leukemia viral oncogene 1	6		response to muscle stretch	happens in diaphragm		IMP		J:163557 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		response to muscle stretch	happens in diaphragm		IDA		J:163557 	
MGI:104897	Rest	RE1-silencing transcription factor	5		detection of mechanical stimulus involved in sensory perception of sound			IMP		J:265659 	
MGI:2444879	Ripor2	RHO family interacting cell polarization regulator 2	13		cellular response to mechanical stimulus			IMP		J:234083 	
MGI:99685	Ryr2	ryanodine receptor 2, cardiac	13		response to muscle stretch			ISO	Q92736 	J:164563 	
MGI:98246	Scn1a	sodium channel, voltage-gated, type I, alpha	2		detection of mechanical stimulus involved in sensory perception of pain			IDA		J:235304 	
MGI:101780	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2	1		detection of mechanical stimulus involved in sensory perception	happens in barrel cortex		IMP	MGI:2387774 	J:94811 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		vocal learning			ISO	Q9BYB0 	J:164563 	
MGI:99917	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	15		auditory behavior			IMP	MGI:1931872 	J:66146 	
MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	17		response to muscle stretch			ISO	P32418 	J:164563 	
MGI:102462	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1	4		response to muscle stretch			ISO	P19634 	J:164563 	
MGI:101924	Slc12a2	solute carrier family 12, member 2	18		detection of mechanical stimulus involved in sensory perception of sound	happens in cochlea,happens in auditory hair cell		IMP	MGI:1935144 	J:108937 	
MGI:2443198	Slitrk6	SLIT and NTRK-like family, member 6	14		auditory behavior			IMP	MGI:4417931 	J:169557 	
MGI:1278330	Smpd2	sphingomyelin phosphodiesterase 2, neutral	10		response to mechanical stimulus			ISO	RGD:619753 	J:155856 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		detection of mechanical stimulus involved in equilibrioception	has the participant inner ear labyrinth,has the participant auditory hair cell		IMP	MGI:2447995 	J:98458 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		detection of mechanical stimulus involved in sensory perception of sound	happens in organ of Corti,happens in auditory hair cell		IMP	MGI:2447995 	J:98458 	
MGI:98371	Sox9	SRY (sex determining region Y)-box 9	11		cellular response to mechanical stimulus			IDA		J:175306 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to mechanical stimulus			ISO	RGD:3771 	J:155856 	
MGI:107742	Stra6	stimulated by retinoic acid gene 6	9		vocal learning			ISO	Q9BX79 	J:164563 	
MGI:104626	Strbp	spermatid perinuclear RNA binding protein	2		mechanosensory behavior			IMP	MGI:3033751 	J:69466 	
MGI:2153816	Strc	stereocilin	2		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:3818633 	J:141421 	
MGI:98475	Tacr1	tachykinin receptor 1	6		response to auditory stimulus			ISO	RGD:3811 	J:155856 	
MGI:1330233	Tcap	titin-cap	11		detection of muscle stretch			IBA	PTN002689097 	J:265628 	
MGI:1330233	Tcap	titin-cap	11		detection of muscle stretch			ISO	O15273 	J:164563 	
MGI:98737	Thbs1	thrombospondin 1	2		response to mechanical stimulus			ISO	RGD:1588455 	J:155856 	
MGI:2385852	Tifab	TRAF-interacting protein with forkhead-associated domain, family member B	13		auditory behavior			ISO	Q6ZNK6 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:3870 	J:155856 	
MGI:2151016	Tmc1	transmembrane channel-like gene family 1	19		detection of mechanical stimulus involved in sensory perception of sound			IBA	PTN000592004 	J:265628 	
MGI:2151016	Tmc1	transmembrane channel-like gene family 1	19		detection of mechanical stimulus involved in sensory perception of sound			IGI	MGI:2151017 	J:184419 	
MGI:2151016	Tmc1	transmembrane channel-like gene family 1	19		detection of mechanical stimulus involved in sensory perception of sound			IMP		J:201662 	
MGI:2151016	Tmc1	transmembrane channel-like gene family 1	19		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:5427097 	J:184419 	
MGI:2151017	Tmc2	transmembrane channel-like gene family 2	2		detection of mechanical stimulus involved in sensory perception of sound			IBA	PTN000592027 	J:265628 	
MGI:2151017	Tmc2	transmembrane channel-like gene family 2	2		detection of mechanical stimulus involved in sensory perception of sound			IGI	MGI:2151016 	J:184419 	
MGI:2151017	Tmc2	transmembrane channel-like gene family 2	2		detection of mechanical stimulus involved in sensory perception of sound			ISO	Q8TDI7 	J:164563 	
MGI:3041258	Tmem150c	transmembrane protein 150C	5		cellular response to mechanical stimulus			IMP		J:239628 	
MGI:104798	Tnf	tumor necrosis factor	17		detection of mechanical stimulus involved in sensory perception of pain			ISO	RGD:3876 	J:155856 	
MGI:3522699	Trpa1	transient receptor potential cation channel, subfamily A, member 1	1		detection of mechanical stimulus involved in sensory perception of pain			IMP	MGI:3624810 	J:108343 	
MGI:98864	Ttn	titin	2		detection of muscle stretch			ISO	Q8WZ42 	J:73065 	
MGI:1276123	Ucn	urocortin	5		response to auditory stimulus			IMP		J:78595 	
MGI:1276123	Ucn	urocortin	5		response to auditory stimulus	results in the movement of ear hair cell,regulates the differentiation of ear hair cell		IMP		J:78199 	
MGI:2139607	Usp53	ubiquitin specific peptidase 53	3		response to auditory stimulus			IBA	PTN002743584 	J:265628 	
MGI:2139607	Usp53	ubiquitin specific peptidase 53	3		response to auditory stimulus			IMP	MGI:3708452 	J:227841 	
MGI:2682003	Whrn	whirlin	4		detection of mechanical stimulus involved in sensory perception of sound			IDA		J:160677 	
MGI:101948	Wnt11	wingless-type MMTV integration site family, member 11	7		cellular response to mechanical stimulus			IDA		J:228158 	

