MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		circadian rhythm			IDA		J:76640 J:78197 J:84471 J:84699 	
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		circadian rhythm			IMP		J:119742 	
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		circadian rhythm			IMP	MGI:2180361 	J:66502 	
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		positive regulation of circadian rhythm			IMP		J:154880 	
MGI:1096381	Arntl	aryl hydrocarbon receptor nuclear translocator-like	7		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2684845	Arntl2	aryl hydrocarbon receptor nuclear translocator-like 2	6		circadian rhythm			ISO	Q8WYA1 	J:73065 	
MGI:2684845	Arntl2	aryl hydrocarbon receptor nuclear translocator-like 2	6		positive regulation of circadian rhythm			IMP		J:154880 	
MGI:2684845	Arntl2	aryl hydrocarbon receptor nuclear translocator-like 2	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:99473	Arrb1	arrestin, beta 1	7		follicle-stimulating hormone signaling pathway			ISO	RGD:2156 	J:155856 	
MGI:99474	Arrb2	arrestin, beta 2	11		follicle-stimulating hormone signaling pathway			ISO	RGD:2157 	J:155856 	
MGI:88090	Ass1	argininosuccinate synthetase 1	2		circadian rhythm			IDA		J:250437 	
MGI:88090	Ass1	argininosuccinate synthetase 1	2		circadian rhythm			ISO	P00966 	J:164563 	
MGI:88096	Atf4	activating transcription factor 4	15		circadian regulation of gene expression			IMP		J:176743 	
MGI:88096	Atf4	activating transcription factor 4	15		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1921494	Atg7	autophagy related 7	6		regulation of circadian rhythm			IMP		J:266073 	
MGI:1921494	Atg7	autophagy related 7	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1355553	Atoh7	atonal bHLH transcription factor 7	10		circadian rhythm			IMP	MGI:2159013 	J:80431 	
MGI:1355553	Atoh7	atonal bHLH transcription factor 7	10		entrainment of circadian clock			IMP	MGI:2159013 	J:80431 	
MGI:1347244	Axl	AXL receptor tyrosine kinase	7		ovulation cycle	has the participant ovary		IGI	MGI:104294 	J:141251 	
MGI:88149	Bfo	bell flash ovulation	4		ovulation from ovarian follicle			IMP	MGI:1889299 	J:5466 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		circadian regulation of gene expression			IBA	PTN002590934 	J:265628 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		circadian regulation of gene expression			IMP		J:137262 J:271702 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		circadian regulation of gene expression			ISO	O14503 	J:164563 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		circadian rhythm			ISO	O14503 	J:164563 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		entrainment of circadian clock by photoperiod			IMP		J:137262 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		regulation of circadian rhythm			IMP		J:271702 	
MGI:1097714	Bhlhe40	basic helix-loop-helix family, member e40	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1930704	Bhlhe41	basic helix-loop-helix family, member e41	6		circadian regulation of gene expression			IBA	PTN002590915 	J:265628 	
MGI:1930704	Bhlhe41	basic helix-loop-helix family, member e41	6		circadian regulation of gene expression			IMP		J:137262 	
MGI:1930704	Bhlhe41	basic helix-loop-helix family, member e41	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:107191	Bmpr1b	bone morphogenetic protein receptor, type 1B	3		ovarian cumulus expansion			IMP		J:70260 	
MGI:107191	Bmpr1b	bone morphogenetic protein receptor, type 1B	3		ovulation cycle			IMP		J:70260 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		circadian behavior			IBA	PTN000698411 	J:265628 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		circadian behavior			IMP	MGI:4127237 	J:187433 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		circadian sleep/wake cycle, non-REM sleep			IMP	MGI:4127237 	J:187433 	
MGI:1338871	Btrc	beta-transducin repeat containing protein	19		positive regulation of circadian rhythm			IMP		J:166433 	
MGI:1338871	Btrc	beta-transducin repeat containing protein	19		regulation of circadian rhythm			ISO	Q9Y297 	J:164563 	
MGI:1338871	Btrc	beta-transducin repeat containing protein	19		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1351330	Cartpt	CART prepropeptide	13		circadian regulation of gene expression			ISO	RGD:2272 	J:155856 	
MGI:96544	Casp1	caspase 1	9		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:2274 	J:155856 	
MGI:1923422	Cavin3	caveolae associated 3	7		circadian regulation of gene expression			IMP		J:200473 	
MGI:1923422	Cavin3	caveolae associated 3	7		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:108515	Cbx3	chromobox 3	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	14		regulation of circadian rhythm			IMP		J:198046 	
MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		estrous cycle			ISO	RGD:2290 	J:155856 	
MGI:88351	Cdk1	cyclin-dependent kinase 1	10		regulation of circadian rhythm			ISO	P06493 	J:164563 	
MGI:88351	Cdk1	cyclin-dependent kinase 1	10		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:101765	Cdk5	cyclin-dependent kinase 5	5		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:101764	Cdk5r1	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:88392	Chat	choline acetyltransferase	14		rhythmic behavior			IMP	MGI:2450310 	J:98308 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		generation of ovulation cycle rhythm			IMP	MGI:1888407 	J:92540 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		ovulation cycle			IMP	MGI:1888407 	J:92450 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		regulation of circadian sleep/wake cycle, non-REM sleep	regulates a function/process that has the participant brain		IMP	MGI:1926253 	J:97276 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		regulation of circadian sleep/wake cycle, REM sleep	regulates a function/process that has the participant brain		IMP	MGI:1926253 	J:97276 	
MGI:2684975	Ciart	circadian associated repressor of transcription	3		circadian regulation of gene expression			IBA	PTN002860200 	J:265628 	
MGI:2684975	Ciart	circadian associated repressor of transcription	3		circadian regulation of gene expression			IMP		J:205586 J:209571 	
MGI:2684975	Ciart	circadian associated repressor of transcription	3		locomotor rhythm			IMP		J:209571 	
MGI:2684975	Ciart	circadian associated repressor of transcription	3		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1919185	Cipc	CLOCK interacting protein, circadian	12		negative regulation of circadian rhythm			IMP		J:204645 	
MGI:1919185	Cipc	CLOCK interacting protein, circadian	12		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		circadian regulation of gene expression			IMP		J:87263 J:135812 J:147991 J:148217 J:165365 J:176743 J:178280 J:188853 J:199564 J:271702 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		circadian regulation of gene expression			ISO	O15516 	J:164563 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		circadian rhythm			IDA		J:84699 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		circadian rhythm			IMP	MGI:1861634 	J:18005 J:76640 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		regulation of circadian rhythm			IMP		J:271702 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:109538	Cort	cortistatin	4		regulation of circadian sleep/wake cycle, sleep			ISO	RGD:2383 	J:155856 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		circadian rhythm			IDA		J:209480 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		regulation of circadian rhythm			ISO	RGD:620218 	J:155856 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1098280	Crebbp	CREB binding protein	16		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:88495	Crem	cAMP responsive element modulator	18		circadian regulation of gene expression			IMP		J:197826 	
MGI:88495	Crem	cAMP responsive element modulator	18		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2142523	Crtc1	CREB regulated transcription coactivator 1	8		entrainment of circadian clock by photoperiod			IMP		J:204540 	
MGI:2142523	Crtc1	CREB regulated transcription coactivator 1	8		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		circadian regulation of gene expression			IGI	P97784 	J:179376 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		circadian regulation of gene expression			IMP		J:147991 J:192252 J:196953 J:205586 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		circadian rhythm			IDA		J:84471 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		circadian rhythm			IMP		J:119742 J:273529 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		circadian rhythm			IMP	MGI:2181205 	J:76640 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		entrainment of circadian clock by photoperiod			IMP		J:196953 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		negative regulation of circadian rhythm			IDA		J:154880 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		negative regulation of circadian rhythm			IMP		J:204645 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		regulation of circadian rhythm			IMP		J:54241 J:153754 J:170767 J:196953 J:243464 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		regulation of circadian rhythm			IMP	Q9R194 	J:209472 	
MGI:1270841	Cry1	cryptochrome 1 (photolyase-like)	10		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		circadian regulation of gene expression			IGI	P97784 	J:179376 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		circadian regulation of gene expression			IMP		J:147991 J:196953 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		circadian rhythm			IMP		J:119742 J:161722 J:273529 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		circadian rhythm			IMP	MGI:2181206 	J:76640 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		entrainment of circadian clock by photoperiod			IMP		J:196953 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		negative regulation of circadian rhythm			IDA		J:154880 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		regulation of circadian rhythm			IMP		J:54241 J:196953 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		regulation of circadian rhythm			IMP	P97784 	J:209472 	
MGI:1270859	Cry2	cryptochrome 2 (photolyase-like)	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1339752	Csf2	colony stimulating factor 2 (granulocyte-macrophage)	11		regulation of circadian sleep/wake cycle, sleep			ISO	RGD:621065 	J:155856 	
MGI:1355272	Csnk1d	casein kinase 1, delta	11		circadian regulation of gene expression			IMP		J:150148 J:177139 	
MGI:1355272	Csnk1d	casein kinase 1, delta	11		regulation of circadian rhythm			IBA	PTN002629128 	J:265628 	
MGI:1355272	Csnk1d	casein kinase 1, delta	11		regulation of circadian rhythm			IMP		J:150148 J:177139 	
MGI:1355272	Csnk1d	casein kinase 1, delta	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1351660	Csnk1e	casein kinase 1, epsilon	15		circadian behavior			ISO	RGD:62045 	J:155856 	
MGI:1351660	Csnk1e	casein kinase 1, epsilon	15		circadian regulation of gene expression			IMP		J:177139 	
MGI:1351660	Csnk1e	casein kinase 1, epsilon	15		circadian rhythm			TAS		J:76640 	
MGI:1351660	Csnk1e	casein kinase 1, epsilon	15		regulation of circadian rhythm			IMP		J:177139 	
MGI:1351660	Csnk1e	casein kinase 1, epsilon	15		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:88543	Csnk2a1	casein kinase 2, alpha 1 polypeptide	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1914487	Cul4a	cullin 4A	8		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:104978	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1	3		circadian rhythm			ISO	RGD:2483 	J:155856 	
MGI:94866	Dbp	D site albumin promoter binding protein	7		circadian rhythm			TAS		J:76640 	
MGI:94866	Dbp	D site albumin promoter binding protein	7		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1202384	Ddb1	damage specific DNA binding protein 1	19		regulation of circadian rhythm			IMP		J:243464 	
MGI:1202384	Ddb1	damage specific DNA binding protein 1	19		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:105037	Ddx5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	11		circadian rhythm	happens in fibroblast		IMP		J:185950 	
MGI:105037	Ddx5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		circadian rhythm	happens in fibroblast		IMP		J:185950 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1921256	Dnm1l	dynamin 1-like	16		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2139667	Dpyd	dihydropyrimidine dehydrogenase	3		circadian rhythm			ISO	RGD:621218 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		negative regulation of circadian sleep/wake cycle, sleep			ISO	RGD:2518 	J:155856 	
MGI:94924	Drd2	dopamine receptor D2	9		circadian regulation of gene expression	regulates a function/process that happens in retina,regulates Per1		IMP	MGI:2387895 	J:109095 	
MGI:94924	Drd2	dopamine receptor D2	9		negative regulation of circadian sleep/wake cycle, sleep			ISO	RGD:2520 	J:155856 	
MGI:94925	Drd3	dopamine receptor D3	16		circadian regulation of gene expression	regulates a function/process that happens in spinal cord intermediolateral nucleus,regulates Th		IMP	MGI:1857159 	J:104271 	
MGI:94925	Drd3	dopamine receptor D3	16		regulation of circadian sleep/wake cycle, sleep			ISO	RGD:2521 	J:155856 	
MGI:94926	Drd4	dopamine receptor D4	7		regulation of circadian rhythm			IMP		J:202325 	
MGI:94926	Drd4	dopamine receptor D4	7		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1924093	Dtl	denticleless E3 ubiquitin protein ligase	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1330299	Dyrk1a	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a	16		circadian rhythm			IMP		J:161722 	
MGI:95284	Edn2	endothelin 2	4		ovarian follicle rupture			ISO	RGD:2533 	J:155856 	
MGI:95294	Egfr	epidermal growth factor receptor	11		ovulation cycle			ISO	RGD:2543 	J:155856 	
MGI:95295	Egr1	early growth response 1	18		circadian regulation of gene expression			IMP		J:274077 J:267299 	
MGI:95295	Egr1	early growth response 1	18		circadian temperature homeostasis			IMP		J:267299 	
MGI:95295	Egr1	early growth response 1	18		estrous cycle			IMP		J:35132 	
MGI:95295	Egr1	early growth response 1	18		locomotor rhythm			IMP		J:267299 	
MGI:95295	Egr1	early growth response 1	18		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:95296	Egr2	early growth response 2	10		rhythmic behavior			IDA		J:75501 	
MGI:95296	Egr2	early growth response 2	10		rhythmic behavior			IMP	MGI:1857507 	J:75501 	
MGI:2444896	Enox1	ecto-NOX disulfide-thiol exchanger 1	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2444896	Enox1	ecto-NOX disulfide-thiol exchanger 1	14		ultradian rhythm			IEA	IPR038876 	J:72247 	
MGI:2384799	Enox2	ecto-NOX disulfide-thiol exchanger 2	X		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2384799	Enox2	ecto-NOX disulfide-thiol exchanger 2	X		ultradian rhythm			ISO	Q16206 	J:164563 	
MGI:1321390	Enpp2	ectonucleotide pyrophosphatase/phosphodiesterase 2	15		estrous cycle			IBA	PTN000016038 	J:265628 	
MGI:1276116	Ep300	E1A binding protein p300	15		circadian rhythm			IDA		J:207820 	
MGI:1276116	Ep300	E1A binding protein p300	15		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:95410	Erbb2	erb-b2 receptor tyrosine kinase 2	11		estrous cycle			ISO	RGD:2561 	J:155856 	
MGI:107508	Ereg	epiregulin	5		ovarian cumulus expansion			ISO	RGD:620299 	J:155856 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		antral ovarian follicle growth	happens in ovary follicle		IMP	MGI:2386760 	J:64426 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		estrous cycle			ISO	RGD:2582 	J:155856 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		regulation of circadian rhythm			IMP		J:116444 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		regulation of circadian rhythm			ISO	Q15910 	J:164563 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1354702	Fbxl3	F-box and leucine-rich repeat protein 3	14		entrainment of circadian clock by photoperiod			IBA	PTN002545275 	J:265628 	
MGI:1354702	Fbxl3	F-box and leucine-rich repeat protein 3	14		entrainment of circadian clock by photoperiod			IMP		J:194037 J:196293 J:196953 	
MGI:1354702	Fbxl3	F-box and leucine-rich repeat protein 3	14		regulation of circadian rhythm			IMP		J:121578 J:122872 J:196953 	
MGI:1354702	Fbxl3	F-box and leucine-rich repeat protein 3	14		regulation of circadian rhythm			ISO	Q9UKT7 	J:164563 	
MGI:1354702	Fbxl3	F-box and leucine-rich repeat protein 3	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2442921	Fbxl21	F-box and leucine-rich repeat protein 21	13		entrainment of circadian clock by photoperiod			IBA	PTN002545275 	J:265628 	
MGI:2442921	Fbxl21	F-box and leucine-rich repeat protein 21	13		entrainment of circadian clock by photoperiod			IMP		J:194037 J:196293 	
MGI:2442921	Fbxl21	F-box and leucine-rich repeat protein 21	13		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1354695	Fbxw7	F-box and WD-40 domain protein 7	3		regulation of circadian rhythm			IMP		J:271692 	
MGI:1354695	Fbxw7	F-box and WD-40 domain protein 7	3		regulation of circadian rhythm			ISO	Q969H0 	J:164563 	
MGI:1354695	Fbxw7	F-box and WD-40 domain protein 7	3		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2144023	Fbxw11	F-box and WD-40 domain protein 11	11		positive regulation of circadian rhythm			IMP		J:166433 	
MGI:2144023	Fbxw11	F-box and WD-40 domain protein 11	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1890081	Foxo3	forkhead box O3	10		antral ovarian follicle growth			IMP	MGI:3038979 	J:88638 	
MGI:1890081	Foxo3	forkhead box O3	10		initiation of primordial ovarian follicle growth			IMP	MGI:2668328 	J:84269 	
MGI:1890081	Foxo3	forkhead box O3	10		ovulation from ovarian follicle			IMP	MGI:2668328 	J:84269 	
MGI:95582	Fshb	follicle stimulating hormone beta	2		follicle-stimulating hormone signaling pathway			IBA	PTN000162094 	J:265628 	
MGI:95582	Fshb	follicle stimulating hormone beta	2		follicle-stimulating hormone signaling pathway	happens in ovary follicle		IMP	MGI:1857434 	J:38099 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		follicle-stimulating hormone signaling pathway			IDA		J:55123 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		follicle-stimulating hormone signaling pathway			ISO	RGD:2632 	J:155856 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		follicle-stimulating hormone signaling pathway			ISO	P23945 	J:164563 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		ovulation cycle process			IMP	MGI:2384087 	J:65577 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		primary ovarian follicle growth	has the participant ovary primary follicle		IMP	MGI:2384087 	J:85611 	
MGI:108520	Fzd4	frizzled class receptor 4	7		luteinization	has the participant ovary		IMP	MGI:2387667 	J:115734 	
MGI:108520	Fzd4	frizzled class receptor 4	7		progesterone secretion	happens in serum		IMP	MGI:2387667 	J:115734 	
MGI:95657	Gas2	growth arrest specific 2	7		antral ovarian follicle growth			IMP	MGI:6187669 	J:251841 	
MGI:95657	Gas2	growth arrest specific 2	7		initiation of primordial ovarian follicle growth			IMP	MGI:6187669 	J:251841 	
MGI:95692	Gdf9	growth differentiation factor 9	11		regulation of progesterone secretion			ISO	O60383 	J:164563 	
MGI:95698	Gfpt1	glutamine fructose-6-phosphate transaminase 1	6		circadian regulation of gene expression			IMP		J:198047 	
MGI:95698	Gfpt1	glutamine fructose-6-phosphate transaminase 1	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		circadian sleep/wake cycle, non-REM sleep			ISO	RGD:61883 	J:155856 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:61883 	J:155856 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:2688 	J:155856 	
MGI:1930008	Ghrl	ghrelin	6		negative regulation of circadian sleep/wake cycle, REM sleep			ISO	Q9UBU3 	J:164563 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	Q9UBU3 	J:164563 	
MGI:2443628	Gpr149	G protein-coupled receptor 149	3		antral ovarian follicle growth			IMP	MGI:4442841 	J:158302 	
MGI:2443628	Gpr149	G protein-coupled receptor 149	3		preantral ovarian follicle growth			IMP	MGI:4442841 	J:158302 	
MGI:2442046	Gpr157	G protein-coupled receptor 157	4		circadian behavior			IMP		J:239188 	
MGI:2685858	Gpr176	G protein-coupled receptor 176	2		circadian behavior			IMP		J:234743 	
MGI:2685858	Gpr176	G protein-coupled receptor 176	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:95819	Grin1	glutamate receptor, ionotropic, NMDA1 (zeta 1)	2		rhythmic process			ISO	RGD:2736 	J:155856 	
MGI:95820	Grin2a	glutamate receptor, ionotropic, NMDA2A (epsilon 1)	16		rhythmic process			ISO	RGD:2737 	J:155856 	
MGI:95821	Grin2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	6		rhythmic process			ISO	RGD:2738 	J:155856 	
MGI:1933206	Grin3a	glutamate receptor ionotropic, NMDA3A	4		rhythmic process			ISO	RGD:621704 	J:155856 	
MGI:87940	Grk2	G protein-coupled receptor kinase 2	19		follicle-stimulating hormone signaling pathway			ISO	RGD:2062 	J:155856 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		circadian rhythm			IMP		J:161722 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		regulation of circadian rhythm			IMP		J:273508 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2680765	Hcrtr2	hypocretin (orexin) receptor 2	9		circadian sleep/wake cycle process			IEA	IPR004060 	J:72247 	
MGI:108086	Hdac1	histone deacetylase 1	4		circadian regulation of gene expression			IDA		J:209491 	
MGI:108086	Hdac1	histone deacetylase 1	4		circadian rhythm			IDA		J:209571 	
MGI:108086	Hdac1	histone deacetylase 1	4		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1097691	Hdac2	histone deacetylase 2	10		circadian regulation of gene expression			IDA		J:209491 	
