MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:87986	Akt1	thymoma viral proto-oncogene 1	12		positive regulation of endothelial cell proliferation			ISO	P31749 	J:164563 	
MGI:1345147	Akt3	thymoma viral proto-oncogene 3	1		positive regulation of endothelial cell proliferation			ISO	Q9Y243 	J:164563 	
MGI:1345147	Akt3	thymoma viral proto-oncogene 3	1		positive regulation of vascular endothelial cell proliferation			ISO	Q9Y243 	J:164563 	
MGI:107928	Aldh1a2	aldehyde dehydrogenase family 1, subfamily A2	9		regulation of endothelial cell proliferation	regulates a function/process that happens in yolk sac,regulates the proliferation of blood vessel endothelial cell		IMP	MGI:1857891 	J:86515 	
MGI:1934606	Alms1	ALMS1, centrosome and basal body associated	6		epithelial cell proliferation	happens in renal cortex,affects a population of epithelial cell		IMP	MGI:3699224 	J:118221 	
MGI:88022	Ang	angiogenin, ribonuclease, RNase A family, 5	14		positive regulation of endothelial cell proliferation			ISO	P03950 	J:164563 	
MGI:3643534	Angptl8	angiopoietin-like 8	9	NOT	type B pancreatic cell proliferation			IDA		J:217254 	
MGI:3643534	Angptl8	angiopoietin-like 8	9	NOT	type B pancreatic cell proliferation			IMP		J:217383 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation	happens in intestine epithelium,regulates the proliferation of epithelial cell		IGI	MGI:101884 	J:88127 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation	happens in intestine		IGI	MGI:104642 	J:52560 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation	happens in intestine		IGI	MGI:1857932 	J:38609 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation	happens in large intestine crypt of lieberkuhn,regulates the proliferation of gut endothelial cell		IMP	MGI:1856318 	J:38930 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation	negatively regulates molecular_function,negatively regulates transcription by RNA polymerase II,negatively regulates positive regulation of molecular function,negatively regulates positive regulation of transcription by RNA polymerase II,negatively regulates epithelial cell proliferation,negatively regulates canonical Wnt signaling pathway,positively regulates glandular epithelial cell differentiation		TAS		J:92787 	
MGI:88039	Apc	APC, WNT signaling pathway regulator	18		negative regulation of epithelial cell proliferation involved in prostate gland development	regulates a function/process that happens in prostate gland epithelium,regulates the proliferation of epithelial cell		IMP	MGI:1857966 MGI:2385927 	J:120308 	
MGI:3642370	Apela	apelin receptor early endogenous ligand	8		positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis			IMP		J:245878 	
MGI:1353624	Apln	apelin	X		positive regulation of vascular endothelial cell proliferation			ISO	Q9ULZ1 	J:164563 	
MGI:1346086	Aplnr	apelin receptor	2		positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis			IMP		J:245878 	
MGI:88049	Apoa1	apolipoprotein A-I	9		endothelial cell proliferation			IMP	MGI:1857127 	J:118063 	
MGI:88057	Apoe	apolipoprotein E	7		negative regulation of endothelial cell proliferation			ISO	P02649 	J:164563 	
MGI:88058	Apoh	apolipoprotein H	11		negative regulation of endothelial cell proliferation			ISO	P02749 	J:164563 	
MGI:1913583	Aqp11	aquaporin 11	7		negative regulation of epithelial cell proliferation			IMP		J:280414 	
MGI:88064	Ar	androgen receptor	X		negative regulation of epithelial cell proliferation	happens in prostate gland epithelium,regulates the proliferation of epithelial cell		IMP	MGI:2385927 MGI:2451025 	J:123402 	
MGI:88064	Ar	androgen receptor	X		positive regulation of epithelial cell proliferation involved in prostate gland development			IDA		J:71472 	
MGI:88068	Areg	amphiregulin	5		epithelial cell proliferation involved in mammary gland duct elongation	regulates a function/process that happens in mammary gland duct		IMP	MGI:2176531 	J:120116 	
MGI:88070	Arg1	arginase, liver	10		positive regulation of endothelial cell proliferation			ISO	RGD:2150 	J:155856 	
MGI:109349	Atf2	activating transcription factor 2	2		negative regulation of epithelial cell proliferation			ISO	RGD:621862 	J:155856 	
MGI:1918343	Atoh8	atonal bHLH transcription factor 8	6		negative regulation of endothelial cell proliferation			ISO	Q96SQ7 	J:164563 	
MGI:88115	Atp5a1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1	18		negative regulation of endothelial cell proliferation			ISO	P25705 	J:164563 	
MGI:99400	Atp7a	ATPase, Cu++ transporting, alpha polypeptide	X		positive regulation of epithelial cell proliferation			ISO	RGD:2179 	J:155856 	
MGI:1196457	Atpif1	ATPase inhibitory factor 1	4		negative regulation of endothelial cell proliferation			ISO	Q9UII2 	J:164563 	
MGI:1859169	Azin1	antizyme inhibitor 1	15		positive regulation of epithelial cell proliferation			ISO	RGD:61934 	J:155856 	
MGI:88127	B2m	beta-2 microglobulin	2		negative regulation of epithelial cell proliferation			ISO	P61769 	J:164563 	
MGI:95705	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	4		positive regulation of epithelial cell proliferation involved in wound healing	regulates a function/process that happens in skin,regulates the proliferation of epithelial cell		IMP	MGI:2450889 	J:89125 	
MGI:1096330	Bad	BCL2-associated agonist of cell death	19		positive regulation of epithelial cell proliferation			ISO	Q92934 	J:164563 	
MGI:1096330	Bad	BCL2-associated agonist of cell death	19		type B pancreatic cell proliferation			IMP		J:133563 	
MGI:99702	Bax	BCL2-associated X protein	7		regulation of mammary gland epithelial cell proliferation	regulates a function/process that happens in mammary gland,regulates the proliferation of epithelial cell		IMP	MGI:1857429 	J:55402 	
MGI:99702	Bax	BCL2-associated X protein	7		Sertoli cell proliferation			IGI	MGI:1857389 MGI:1857429 	J:72582 	
MGI:2136782	BC004004	cDNA sequence BC004004	17		epithelial cell proliferation			ISO	Q6UWU4 	J:164563 	
MGI:108052	Bcl2l2	BCL2-like 2	14		Sertoli cell proliferation			IGI	MGI:1857389 MGI:1857429 	J:72582 	
MGI:1929913	Bcl11b	B cell leukemia/lymphoma 11B	12		regulation of keratinocyte proliferation	regulates a function/process that happens in integumental system,regulates the proliferation of keratinocyte		IMP	MGI:3839578 	J:147182 	
MGI:88157	Bglap2	bone gamma-carboxyglutamate protein 2	3		type B pancreatic cell proliferation			IMP	MGI:2180471 	J:126780 	
MGI:1203517	Birc5	baculoviral IAP repeat-containing 5	11		regulation of type B pancreatic cell proliferation	regulates a function/process that happens in pancreas		IMP	MGI:3046203 	J:151770 	
MGI:88177	Bmp2	bone morphogenetic protein 2	2		positive regulation of endothelial cell proliferation			ISO	P12643 	J:164563 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		blood vessel endothelial cell proliferation involved in sprouting angiogenesis			ISO	P12644 	J:164563 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		epithelial cell proliferation involved in lung morphogenesis			ISO	P12644 	J:33591 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		negative regulation of epithelial cell proliferation			IMP	MGI:1857137 	J:69382 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		positive regulation of endothelial cell proliferation			IDA		J:164086 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		positive regulation of endothelial cell proliferation			ISO	P12644 	J:164563 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		positive regulation of epithelial cell proliferation			ISO	P12644 	J:164563 	
MGI:88180	Bmp4	bone morphogenetic protein 4	14		regulation of endothelial cell proliferation			TAS		J:164086 	
MGI:88181	Bmp5	bone morphogenetic protein 5	9		positive regulation of epithelial cell proliferation			ISO	P22003 	J:164563 	
MGI:88182	Bmp6	bone morphogenetic protein 6	13		positive regulation of endothelial cell proliferation			IDA		J:164086 	
MGI:88182	Bmp6	bone morphogenetic protein 6	13		positive regulation of epithelial cell proliferation			ISO	P22004 	J:164563 	
MGI:1920480	Bmper	BMP-binding endothelial regulator	9		blood vessel endothelial cell proliferation involved in sprouting angiogenesis			ISO	Q8N8U9 	J:164563 	
MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14		positive regulation of epithelial cell proliferation	happens in lung,regulates the proliferation of epithelial cell of lung		IMP	MGI:2158390 MGI:3574949 	J:106392 	
MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14	NOT	regulation of endothelial cell proliferation			IDA		J:164086 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		endothelial cell proliferation			ISO	Q13873 	J:164563 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		positive regulation of endothelial cell proliferation			ISO	Q13873 	J:164563 	
MGI:1097164	Bnc1	basonuclin 1	7		positive regulation of epithelial cell proliferation	happens in cornea epithelium,regulates the proliferation of corneal epithelial cell		IMP	MGI:3771811 	J:130266 	
MGI:109337	Brca2	breast cancer 2, early onset	5		negative regulation of mammary gland epithelial cell proliferation			ISO	P51587 	J:164563 	
MGI:1916065	Btbd10	BTB (POZ) domain containing 10	7		type B pancreatic cell proliferation			ISO	RGD:1306301 	J:155856 	
MGI:1338871	Btrc	beta-transducin repeat containing protein	19		mammary gland epithelial cell proliferation	happens in mammary gland epithelium,affects a population of epithelial cell		IMP	MGI:3055737 	J:92886 	
MGI:88232	C5ar1	complement component 5a receptor 1	7		positive regulation of epithelial cell proliferation			ISO	P21730 	J:164563 	
MGI:2442013	C5ar2	complement component 5a receptor 2	7		positive regulation of epithelial cell proliferation			IEA	IPR027809 	J:72247 	
MGI:1309489	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	X		negative regulation of keratinocyte proliferation			ISO	O14936 	J:164563 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of endothelial cell proliferation			IBA	PTN000090213 	J:265628 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of endothelial cell proliferation	regulates a function/process that happens in alveolar system		IMP	MGI:2180364 	J:75490 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of endothelial cell proliferation			ISO	RGD:2280 	J:155856 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		positive regulation of endothelial cell proliferation			ISO	RGD:2280 	J:155856 	
MGI:107571	Cav2	caveolin 2	6		negative regulation of endothelial cell proliferation			IBA	PTN000090157 	J:265628 	
MGI:107571	Cav2	caveolin 2	6		negative regulation of endothelial cell proliferation	regulates a function/process that happens in alveolar system		IMP	MGI:2180372 	J:75490 	
MGI:107571	Cav2	caveolin 2	6		negative regulation of endothelial cell proliferation			ISO	RGD:620348 	J:155856 	
MGI:107571	Cav2	caveolin 2	6		positive regulation of endothelial cell proliferation	regulates a function/process that happens in lung,regulates the proliferation of endothelial cell		IGI	MGI:98728 	J:178359 	
MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	11		positive regulation of endothelial cell proliferation			ISO	RGD:3645 	J:155856 	
MGI:98262	Ccl5	chemokine (C-C motif) ligand 5	11		positive regulation of epithelial cell proliferation	happens in colon,regulates the proliferation of colon epithelial cell		IMP	MGI:2180195 	J:197406 	
MGI:103576	Ccl11	chemokine (C-C motif) ligand 11	11		positive regulation of endothelial cell proliferation			ISO	P51671 	J:164563 	
MGI:108224	Ccl12	chemokine (C-C motif) ligand 12	11		negative regulation of vascular endothelial cell proliferation			ISO	P13500 	J:164563 	
MGI:1928953	Ccl24	chemokine (C-C motif) ligand 24	5		positive regulation of endothelial cell proliferation			ISO	O00175 	J:164563 	
MGI:109185	Ccn3	cellular communication network factor 3	15		type B pancreatic cell proliferation			IDA		J:202162 	
MGI:88313	Ccnd1	cyclin D1	7		mammary gland epithelial cell proliferation	happens in mammary gland alveolus,affects a population of epithelial cell		IGI	MGI:99484 	J:90978 	
MGI:88313	Ccnd1	cyclin D1	7		positive regulation of epithelial cell proliferation	positively regulates epithelial cell proliferation		IGI	MGI:88039 	J:92787 	
MGI:88313	Ccnd1	cyclin D1	7		positive regulation of mammary gland epithelial cell proliferation	regulates a function/process that happens in mammary gland alveolus,regulates the proliferation of epithelial cell		IGI	MGI:3580016 	J:158376 	
MGI:88314	Ccnd2	cyclin D2	6		positive regulation of epithelial cell proliferation			ISO	RGD:621083 	J:155856 	
MGI:104616	Ccr3	chemokine (C-C motif) receptor 3	9		positive regulation of endothelial cell proliferation			IMP		J:150352 	
MGI:88329	Cd34	CD34 antigen	1		endothelial cell proliferation			ISO	P28906 	J:164563 	
MGI:2445221	Cd109	CD109 antigen	9		negative regulation of keratinocyte proliferation	regulates the proliferation of basal cell of epidermis		IMP	MGI:5443927 	J:188696 	
MGI:103198	Cdc25a	cell division cycle 25A	9		positive regulation of cholangiocyte proliferation			ISO	RGD:621498 	J:155856 	
MGI:106211	Cdc42	cell division cycle 42	4		positive regulation of epithelial cell proliferation involved in lung morphogenesis			IMP		J:193093 	
MGI:2384876	Cdc73	cell division cycle 73, Paf1/RNA polymerase II complex component	1		negative regulation of epithelial cell proliferation			ISO	Q6P1J9 	J:164563 	
MGI:88354	Cdh1	cadherin 1	8		negative regulation of epithelial cell proliferation			IMP		J:190582 	
MGI:88356	Cdh3	cadherin 3	8		positive regulation of keratinocyte proliferation			ISO	P22223 	J:164563 	
MGI:99551	Cdh13	cadherin 13	8		keratinocyte proliferation			ISO	P55290 	J:164563 	
MGI:99551	Cdh13	cadherin 13	8		positive regulation of endothelial cell proliferation			ISO	P55290 	J:164563 	
MGI:1277162	Cdk6	cyclin-dependent kinase 6	5		negative regulation of epithelial cell proliferation			ISO	Q00534 	J:164563 	
MGI:104565	Cdkn1b	cyclin-dependent kinase inhibitor 1B	6		negative regulation of epithelial cell proliferation			IMP	MGI:1857146 	J:53290 	
MGI:104565	Cdkn1b	cyclin-dependent kinase inhibitor 1B	6		negative regulation of epithelial cell proliferation involved in prostate gland development	regulates a function/process that happens in ventral prostate gland,regulates the proliferation of epithelial cell|regulates a function/process that happens in prostate gland dorsolateral lobe,regulates the proliferation of epithelial cell		IMP	MGI:1888808 	J:115443 	
MGI:104738	Cdkn2a	cyclin dependent kinase inhibitor 2A	4		negative regulation of hepatocyte proliferation			ISO	RGD:2323 	J:155856 	
MGI:104738	Cdkn2a	cyclin dependent kinase inhibitor 2A	4		negative regulation of mammary gland epithelial cell proliferation	regulates a function/process that happens in mammary gland		IMP	MGI:1926877 	J:91428 	
MGI:104737	Cdkn2b	cyclin dependent kinase inhibitor 2B	4		negative regulation of epithelial cell proliferation			ISO	P42772 	J:164563 	
MGI:1347245	Ceacam1	carcinoembryonic antigen-related cell adhesion molecule 1	7		negative regulation of hepatocyte proliferation			IMP		J:93419 	
MGI:88373	Cebpb	CCAAT/enhancer binding protein (C/EBP), beta	2		hepatocyte proliferation			IDA		J:133506 	
MGI:88373	Cebpb	CCAAT/enhancer binding protein (C/EBP), beta	2		hepatocyte proliferation			ISO	RGD:2327 	J:155856 	
MGI:88373	Cebpb	CCAAT/enhancer binding protein (C/EBP), beta	2		mammary gland epithelial cell proliferation	happens in mammary gland,affects a population of epithelial cell		IMP	MGI:2149329 	J:60671 	
MGI:1336166	Cflar	CASP8 and FADD-like apoptosis regulator	1		positive regulation of hepatocyte proliferation			ISO	RGD:620847 	J:155856 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		mammary gland epithelial cell proliferation	happens in mammary gland alveolus,affects a population of epithelial cell		IGI	MGI:88313 	J:90978 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		mammary gland epithelial cell proliferation	happens in mammary gland alveolus,affects a population of epithelial cell		IMP	MGI:3045616 	J:90978 	
MGI:1276109	Cldn1	claudin 1	16		positive regulation of epithelial cell proliferation involved in wound healing			ISO	O95832 	J:164563 	
MGI:1341171	Cnmd	chondromodulin	14		negative regulation of endothelial cell proliferation			IBA	PTN000362559 	J:265628 	
MGI:1341171	Cnmd	chondromodulin	14		negative regulation of endothelial cell proliferation			IDA		J:83025 	
MGI:104688	Col4a3	collagen, type IV, alpha 3	1		negative regulation of vascular endothelial cell proliferation			ISO	Q01955 	J:164563 	
MGI:88463	Col8a1	collagen, type VIII, alpha 1	16		epithelial cell proliferation	happens in cornea epithelium,affects a population of corneal endothelial cell		IGI	MGI:88464 	J:100136 	
MGI:88464	Col8a2	collagen, type VIII, alpha 2	4		epithelial cell proliferation	happens in cornea epithelium,affects a population of corneal endothelial cell		IGI	MGI:88463 	J:100136 	
MGI:1891837	Cpb2	carboxypeptidase B2 (plasma)	14		negative regulation of hepatocyte proliferation			ISO	RGD:71035 	J:155856 	
MGI:88276	Ctnnb1	catenin (cadherin associated protein), beta 1	9		positive regulation of epithelial cell proliferation involved in prostate gland development	regulates a function/process that happens in prostate gland epithelium		IMP	MGI:1858008 	J:84340 	
MGI:88564	Ctsl	cathepsin L	13		negative regulation of keratinocyte proliferation	regulates a function/process that happens in back skin		IMP	MGI:2136432 	J:70118 	
MGI:1201679	Cxadr	coxsackie virus and adenovirus receptor	16		positive regulation of epithelial cell proliferation involved in wound healing			IC	GO:0046629 	J:163519 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		positive regulation of endothelial cell proliferation			ISO	RGD:3651 	J:155856 	
MGI:1277207	Cxcr3	chemokine (C-X-C motif) receptor 3	X		negative regulation of endothelial cell proliferation			ISO	P49682 	J:164563 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		positive regulation of endothelial cell proliferation			ISO	RGD:620573 	J:155856 	
MGI:104978	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1	3		positive regulation of epithelial cell proliferation	happens in prostate gland epithelium,regulates the proliferation of epithelial cell|happens in ventral prostate gland,regulates the proliferation of epithelial cell		IMP	MGI:2182328 	J:126711 	
MGI:109175	Dab2	disabled 2, mitogen-responsive phosphoprotein	15		negative regulation of epithelial cell proliferation			ISO	RGD:621007 	J:155856 	
MGI:1916851	Dab2ip	disabled 2 interacting protein	2		negative regulation of epithelial cell proliferation			ISO	Q5VWQ8 	J:164563 	
MGI:1858496	Deaf1	DEAF1, transcription factor	7		regulation of mammary gland epithelial cell proliferation			IMP		J:142812 	
MGI:1858496	Deaf1	DEAF1, transcription factor	7		regulation of mammary gland epithelial cell proliferation			ISO	O75398 	J:164563 	
MGI:107231	Dlg1	discs large MAGUK scaffold protein 1	16		endothelial cell proliferation			ISO	Q12959 	J:164563 	
MGI:107231	Dlg1	discs large MAGUK scaffold protein 1	16		negative regulation of epithelial cell proliferation	happens in lens anterior epithelium|happens in lens equatorial epithelium		IMP	MGI:2680670 	J:86871 	
MGI:94900	Dlk1	delta like non-canonical Notch ligand 1	12		negative regulation of vascular endothelial cell proliferation			IDA		J:210259 	
MGI:1859388	Dll4	delta like canonical Notch ligand 4	2		negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis			ISO	Q9NR61 	J:164563 	
MGI:101926	Dlx5	distal-less homeobox 5	6		positive regulation of epithelial cell proliferation	happens in otocyst epithelium		IGI	MGI:101927 	J:114449 	
MGI:101927	Dlx6	distal-less homeobox 6	6		positive regulation of epithelial cell proliferation	happens in otocyst epithelium		IGI	MGI:101926 	J:114449 	
MGI:1927070	Dusp10	dual specificity phosphatase 10	1		negative regulation of epithelial cell proliferation	happens in colon		IMP		J:242446 	
MGI:1349385	Dysf	dysferlin	6		positive regulation of endothelial cell proliferation			IMP		J:186896 	
MGI:2146616	Eaf2	ELL associated factor 2	16		negative regulation of epithelial cell proliferation involved in prostate gland development	regulates a function/process that happens in heart|regulates a function/process that happens in prostate gland epithelium,regulates the proliferation of epithelial cell		IMP	MGI:3834174 	J:145228 	
MGI:103060	Ecm1	extracellular matrix protein 1	3		positive regulation of endothelial cell proliferation			ISO	Q16610 	J:164563 	
MGI:105923	Ednra	endothelin receptor type A	8		regulation of epithelial cell proliferation			ISO	RGD:2535 	J:155856 	
MGI:102720	Ednrb	endothelin receptor type B	14		regulation of epithelial cell proliferation			ISO	RGD:2536 	J:155856 	
MGI:105097	Efnb2	ephrin B2	8		negative regulation of keratinocyte proliferation	regulates a function/process that happens in epidermis stratum basale		IMP	MGI:2176538 MGI:4430073 	J:157054 	
MGI:2449923	Egfl7	EGF-like domain 7	2		positive regulation of endothelial cell proliferation			ISO	Q9UHF1 	J:73065 	
MGI:95294	Egfr	epidermal growth factor receptor	11		positive regulation of epithelial cell proliferation			IBA	PTN002814603 	J:265628 	
MGI:95294	Egfr	epidermal growth factor receptor	11		positive regulation of epithelial cell proliferation	happens in esophagus basal epithelium,regulates the proliferation of epithelial cell		IMP	MGI:1856402 	J:26833 	
MGI:95294	Egfr	epidermal growth factor receptor	11		positive regulation of epithelial cell proliferation			ISO	P00533 	J:164563 	
MGI:1306780	Egr3	early growth response 3	14		positive regulation of endothelial cell proliferation			ISO	Q06889 	J:164563 	
MGI:1270840	Ehf	ets homologous factor	2		epithelial cell proliferation			IEA	IPR033071 	J:72247 	
MGI:1916933	Emc10	ER membrane protein complex subunit 10	7		positive regulation of endothelial cell proliferation			IDA		J:262524 	
MGI:1916933	Emc10	ER membrane protein complex subunit 10	7		positive regulation of endothelial cell proliferation			ISO	Q5UCC4 	J:164563 	
MGI:95392	Eng	endoglin	2		negative regulation of endothelial cell proliferation			ISO	P17813 	J:164563 	
MGI:1919170	Epgn	epithelial mitogen	5		positive regulation of epithelial cell proliferation			IDA		J:69582 	
MGI:95278	Epha2	Eph receptor A2	4		blood vessel endothelial cell proliferation involved in sprouting angiogenesis			IMP	MGI:3040415 	J:148922 	
MGI:95278	Epha2	Eph receptor A2	4		mammary gland epithelial cell proliferation			IMP		J:175142 	
MGI:2386306	Eppk1	epiplakin 1	15		negative regulation of epithelial cell proliferation			ISO	P58107 	J:164563 	
MGI:2386306	Eppk1	epiplakin 1	15		negative regulation of keratinocyte proliferation			IMP		J:144147 	
MGI:2386306	Eppk1	epiplakin 1	15		positive regulation of epithelial cell proliferation involved in wound healing			IMP		J:215291 	
MGI:95410	Erbb2	erb-b2 receptor tyrosine kinase 2	11		positive regulation of epithelial cell proliferation			ISO	P04626 	J:164563 	
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase 4	1		positive regulation of epithelial cell proliferation			ISO	RGD:620486 	J:155856 	
MGI:107508	Ereg	epiregulin	5		keratinocyte proliferation			ISO	O14944 	J:164563 	
MGI:1930134	Ern1	endoplasmic reticulum (ER) to nucleus signalling 1	11		endothelial cell proliferation			ISO	O75460 	J:164563 	
MGI:1921405	Errfi1	ERBB receptor feedback inhibitor 1	4		regulation of type B pancreatic cell proliferation			ISO	RGD:1307599 	J:155856 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		epithelial cell proliferation involved in mammary gland duct elongation	regulates a function/process that happens in mammary gland epithelium,regulates the proliferation of epithelial cell		IMP	MGI:2150897 	J:109714 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of epithelial cell proliferation			ISO	RGD:2581 	J:155856 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		Sertoli cell proliferation			ISO	RGD:2581 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of epithelial cell proliferation	happens in prostate gland epithelium,regulates the proliferation of epithelial cell		IMP	MGI:2152217 	J:91449 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of epithelial cell proliferation	happens in prostate gland epithelium,regulates the proliferation of epithelial cell|happens in ventral prostate gland,regulates the proliferation of epithelial cell		IMP	MGI:2152217 	J:126711 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of epithelial cell proliferation			ISO	RGD:2582 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		Sertoli cell proliferation			ISO	RGD:2582 	J:155856 	
MGI:1917326	Esrp1	epithelial splicing regulatory protein 1	4		positive regulation of epithelial cell proliferation	happens in skin,regulates the proliferation of epidermal cell,regulates a function/process that happens in skin		IGI	MGI:1924661 	J:226997 	
MGI:1924661	Esrp2	epithelial splicing regulatory protein 2	8		positive regulation of epithelial cell proliferation	regulates a function/process that happens in EMAPA:0000362,happens in EMAPA:0000362,regulates the proliferation of epidermal cell		IGI	MGI:1917326 	J:226997 	
MGI:99423	Etv4	ets variant 4	11		negative regulation of mammary gland epithelial cell proliferation			IMP	MGI:2445834 	J:143771 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of epithelial cell proliferation	happens in otic placode epithelium,regulates the proliferation of epithelial cell		IMP	MGI:2150426 	J:119574 	
MGI:88381	F3	coagulation factor III	3		positive regulation of endothelial cell proliferation			ISO	P13726 	J:164563 	
MGI:101916	Fabp7	fatty acid binding protein 7, brain	10		epithelial cell proliferation			ISO	RGD:69312 	J:155856 	
MGI:109608	Fap	fibroblast activation protein	2		melanocyte proliferation			IDA		J:91461 	
MGI:2443583	Fermt1	fermitin family member 1	2		keratinocyte proliferation			ISO	Q9BQL6 	J:164563 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of epithelial cell proliferation	happens in lung,regulates the proliferation of epithelial cell of lung		IDA		J:119174 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of hepatocyte proliferation			ISO	RGD:2605 	J:155856 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of endothelial cell proliferation	regulates a function/process that happens in lymphatic vessel endothelium,regulates the proliferation of endothelial cell of lymphatic vessel		IDA		J:111764 	
