"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 54 "GO:0003777" "microtubule motor activity" 1
0 1 2 240 "GO:0003779" "actin binding" 1
0 1 3 17 "GO:0003785" "actin monomer binding" 1
0 0.184804763564449 2 40 "GO:0003823" "antigen binding" 1
0 1 2 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 1
0 1 5 6 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 1
0 1 5 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 1
0 1 2 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 1
0 1 3 37 "GO:0003899;GO:0034062" "RNA polymerase activity" 1
0 1 3 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 1
0 1 5 6 "GO:0003909;GO:0003910" "DNA ligase (ATP) activity" 1
0 1 3 6 "GO:0003916" "DNA topoisomerase activity" 1
0 1 6 168 "GO:0003924" "GTPase activity" 1
0 1 2 12 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 2 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 1
0 1 4 16 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 1
0 1 5 6 "GO:0003997;GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 1
0 1 2 7 "GO:0004000" "adenosine deaminase activity" 1
0 1 2 26 "GO:0004003" "ATP-dependent DNA helicase activity" 1
0 1 2 57 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 1
0 1 4 15 "GO:0004012" "phospholipid-translocating ATPase activity" 1
0 1 2 12 "GO:0004016" "adenylate cyclase activity" 1
0 1 3 8 "GO:0004017" "adenylate kinase activity" 1
0 1 5 14 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 1
0 1 5 5 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 1
0 1 2 5 "GO:0004075" "biotin carboxylase activity" 1
0 1 2 6 "GO:0004111;GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 1
0 1 6 22 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 3 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 1
0 1 8 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 1
0 1 2 7 "GO:0004143" "diacylglycerol kinase activity" 1
0 1 3 187 "GO:0004175" "endopeptidase activity" 1
0 1 6 7 "GO:0004176" "ATP-dependent peptidase activity" 1
0 1 4 16 "GO:0004177" "aminopeptidase activity" 1
0 1 4 28 "GO:0004180" "carboxypeptidase activity" 1
0 1 7 16 "GO:0004181" "metallocarboxypeptidase activity" 1
0 1 6 10 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 1
0 1 5 13 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 1
0 1 2 49 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 1 2 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 1 2 44 "GO:0004222" "metalloendopeptidase activity" 1
0 1 4 53 "GO:0004252" "serine-type endopeptidase activity" 1
0 1 2 20 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 1
0 1 5 6 "GO:0004300" "enoyl-CoA hydratase activity" 1
0 1 2 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 1
0 1 2 5 "GO:0004311" "farnesyltranstransferase activity" 1
0 1 2 9 "GO:0004312" "fatty acid synthase activity" 1
0 1 7 5 "GO:0004331" "fructose-2,6-bisphosphate 2-phosphatase activity" 1
0 1 4 7 "GO:0004364" "glutathione transferase activity" 1
0 1 3 8 "GO:0004383" "guanylate cyclase activity" 1
0 1 3 5 "GO:0004385" "guanylate kinase activity" 1
0 1 6 127 "GO:0004386" "helicase activity" 1
0 1 3 51 "GO:0004402" "histone acetyltransferase activity" 1
0 1 7 5 "GO:0004439" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 1
0 1 6 7 "GO:0004445;GO:0046030" "inositol trisphosphate phosphatase activity" 1
0 1 4 5 "GO:0004457" "lactate dehydrogenase activity" 1
0 1 5 14 "GO:0004467;GO:0015645" "fatty acid ligase activity" 1
0 0.241214503575629 3 54 "GO:0004497" "monooxygenase activity" 1
0 1 2 158 "GO:0004518" "nuclease activity" 1
0 1 5 93 "GO:0004519" "endonuclease activity" 1
0 1 2 40 "GO:0004520" "endodeoxyribonuclease activity" 1
0 1 2 34 "GO:0004521" "endoribonuclease activity" 1
0 1 3 9 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 1
0 1 3 66 "GO:0004527" "exonuclease activity" 1
0 1 4 13 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 1
0 1 4 58 "GO:0004536" "deoxyribonuclease activity" 1
0 1 2 58 "GO:0004540" "ribonuclease activity" 1
0 1 2 15 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 1 5 13 "GO:0004551" "nucleotide diphosphatase activity" 1
0 1 3 55 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 1
0 1 3 14 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 1 2 5 "GO:0004568;GO:0008061" "chitinase activity" 1
0 1 3 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 1
0 1 2 31 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 1 4 17 "GO:0004602" "glutathione peroxidase activity" 1
0 1 2 7 "GO:0004622" "lysophospholipase activity" 1
0 1 2 14 "GO:0004623" "phospholipase A2 activity" 1
0 1 5 13 "GO:0004629;GO:0004435" "phospholipase C activity" 1
0 1 4 6 "GO:0004630" "phospholipase D activity" 1
0 1 6 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 1
0 1 2 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 1 4 12 "GO:0004659" "prenyltransferase activity" 1
0 0.432533956035654 2 658 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 1
0 0.325660790618291 3 395 "GO:0004674" "protein serine/threonine kinase activity" 1
0 1 2 14 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 1
0 1 4 5 "GO:0004679" "AMP-activated protein kinase activity" 1
0 1 4 28 "GO:0004683" "calmodulin-dependent protein kinase activity" 1
0 1 8 5 "GO:0004689" "phosphorylase kinase activity" 1
0 1 7 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 1
0 0.146391392357191 6 31 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 1
0 1 2 15 "GO:0004697" "protein kinase C activity" 1
0 0.346162700049816 4 83 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 1
0 1 5 13 "GO:0004707" "MAP kinase activity" 1
0 1 2 9 "GO:0004708" "MAP kinase kinase activity" 1
0 1 2 18 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 1 3 34 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.448338160587549 3 116 "GO:0004713" "protein tyrosine kinase activity" 1
0 1 4 39 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 1
0 1 2 7 "GO:0004716" "receptor signaling protein tyrosine kinase activity" 1
0 0.164351088578433 4 143 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 1 6 54 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 0.0736125960988379 7 88 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 1 2 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 1
0 1 5 5 "GO:0004745" "retinol dehydrogenase activity" 1
0 1 4 5 "GO:0004791" "thioredoxin-disulfide reductase activity" 1
0 1 2 7 "GO:0004806" "triglyceride lipase activity" 1
0 0.201328455692482 3 44 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 1
0 1 3 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 1
0 1 4 52 "GO:0004843;GO:0019783" "small conjugating protein-specific protease activity" 1
0 1 2 204 "GO:0004857" "enzyme inhibitor activity" 1
0 1 2 52 "GO:0004860;GO:0019210" "kinase inhibitor activity" 1
0 1 4 9 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 1
0 1 4 8 "GO:0004862" "cAMP-dependent protein kinase inhibitor activity" 1
0 1 5 7 "GO:0004865" "protein serine/threonine phosphatase inhibitor activity" 1
0 1 4 98 "GO:0004866;GO:0030414;GO:0061135" "peptidase inhibitor activity" 1
0 1 5 31 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 1 2 35 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 1
0 0.557638138261704 2 770 "GO:0004871;GO:0060089" "signal transducer activity" 1
0 1 4 5 "GO:0004875" "complement receptor activity" 1
0 0.851353989396099 3 649 "GO:0004888;GO:0038023;GO:0004872" "receptor activity" 1
0 1 4 56 "GO:0004896" "cytokine receptor activity" 1
0 1 4 279 "GO:0004930" "G-protein coupled receptor activity" 1
0 1 2 5 "GO:0004931;GO:0035381" "extracellular ATP-gated cation channel activity" 1
0 1 2 10 "GO:0004935" "adrenergic receptor activity" 1
0 1 2 6 "GO:0004936" "alpha-adrenergic receptor activity" 1
0 1 3 15 "GO:0004950;GO:0001637" "G-protein coupled chemoattractant receptor activity" 1
0 1 2 9 "GO:0004953" "icosanoid receptor activity" 1
0 1 2 6 "GO:0004955;GO:0004954" "prostanoid receptor activity" 1
0 1 3 20 "GO:0004970;GO:0005234" "ionotropic glutamate receptor activity" 1
0 1 2 8 "GO:0004972" "N-methyl-D-aspartate selective glutamate receptor activity" 1
0 1 4 6 "GO:0004983" "neuropeptide Y receptor activity" 1
0 1 2 11 "GO:0004993" "serotonin receptor activity" 1
0 1 2 5 "GO:0005000" "vasopressin receptor activity" 1
0 1 3 16 "GO:0005003" "ephrin receptor activity" 1
0 1 4 7 "GO:0005004" "GPI-linked ephrin receptor activity" 1
0 1 2 6 "GO:0005005" "transmembrane-ephrin receptor activity" 1
0 1 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 1
0 1 2 8 "GO:0005024" "transforming growth factor beta-activated receptor activity" 1
0 1 4 12 "GO:0005031;GO:0005035" "death receptor activity" 1
0 1 3 20 "GO:0005044" "scavenger receptor activity" 1
0 1 2 34 "GO:0005048" "signal sequence binding" 1
0 0.44261859038273 3 114 "GO:0005057" "receptor signaling protein activity" 1
0 1 2 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 1
0 1 2 20 "GO:0005070" "SH3/SH2 adaptor activity" 1
0 1 2 6 "GO:0005072" "transforming growth factor beta receptor, cytoplasmic mediator activity" 1
0 1 2 6 "GO:0005078" "MAP-kinase scaffold activity" 1
0 1 6 45 "GO:0005080" "protein kinase C binding" 1
0 1 1 152 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 1 2 17 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 1
0 1 2 108 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 1
0 1 3 64 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 1
0 1 3 13 "GO:0005092;GO:0005083" "small GTPase regulator activity" 1
0 1 2 5 "GO:0005095" "GTPase inhibitor activity" 1
0 0.53481093978102 2 149 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 1
0 0.0146778011145156 2 1049 "GO:0005102" "receptor binding" 0.783616901250706
0 1 2 21 "GO:0005104" "fibroblast growth factor receptor binding" 1
0 1 2 30 "GO:0005109" "frizzled binding" 1
0 1 3 18 "GO:0005112" "Notch binding" 1
0 1 4 7 "GO:0005113" "patched binding" 1
0 1 6 7 "GO:0005114" "type II transforming growth factor beta receptor binding" 1
0 1 6 11 "GO:0005123" "death receptor binding" 1
0 0.0932063574906778 4 101 "GO:0005125" "cytokine activity" 1
0 0.247844588142279 3 188 "GO:0005126" "cytokine receptor binding" 1
0 1 5 6 "GO:0005127" "ciliary neurotrophic factor receptor binding" 1
0 1 5 7 "GO:0005138" "interleukin-6 receptor binding" 1
0 1 2 5 "GO:0005143" "interleukin-12 receptor binding" 1
0 1 5 12 "GO:0005149" "interleukin-1 receptor binding" 1
0 1 2 18 "GO:0005154" "epidermal growth factor receptor binding" 1
0 0.133196825366976 2 28 "GO:0005158" "insulin receptor binding" 1
0 1 4 13 "GO:0005159" "insulin-like growth factor receptor binding" 1
0 1 5 42 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 1 2 13 "GO:0005161" "platelet-derived growth factor receptor binding" 1
0 1 6 22 "GO:0005164" "tumor necrosis factor receptor binding" 1
0 0.0689307228628071 5 14 "GO:0005165" "neurotrophin receptor binding" 1
0 1 6 6 "GO:0005166" "neurotrophin p75 receptor binding" 1
0 0.0350686247336676 6 7 "GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.981086525287129
0 1 5 12 "GO:0005172" "vascular endothelial growth factor receptor binding" 1
0 0.308146614967774 4 72 "GO:0005178" "integrin binding" 1
0 1 4 43 "GO:0005179" "hormone activity" 1
0 1 5 19 "GO:0005184" "neuropeptide hormone activity" 1
0 1 1 315 "GO:0005198" "structural molecule activity" 1
0 1 2 55 "GO:0005200" "structural constituent of cytoskeleton" 1
0 1 2 29 "GO:0005201" "extracellular matrix structural constituent" 1
0 1 2 10 "GO:0005212" "structural constituent of eye lens" 1
0 1 1 866 "GO:0005215;GO:0022892" "transporter activity" 1
0 1 2 306 "GO:0005216;GO:0022838;GO:0015267;GO:0022803;GO:0022836" "channel activity" 1
0 1 2 20 "GO:0005217" "intracellular ligand-gated ion channel activity" 1
0 1 5 7 "GO:0005218" "intracellular ligand-gated calcium channel activity" 1
0 1 2 10 "GO:0005221;GO:0043855;GO:0005222" "intracellular cyclic nucleotide activated cation channel activity" 1
0 1 3 5 "GO:0005223" "intracellular cGMP activated cation channel activity" 1
0 1 2 57 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 1 2 29 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 1
0 1 4 9 "GO:0005242" "inward rectifier potassium channel activity" 1
0 1 6 8 "GO:0005243" "gap junction channel activity" 1
0 1 6 138 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated channel activity" 1
0 1 3 34 "GO:0005245" "voltage-gated calcium channel activity" 1
0 1 2 24 "GO:0005246" "calcium channel regulator activity" 1
0 1 2 9 "GO:0005247" "voltage-gated chloride channel activity" 1
0 1 3 16 "GO:0005248" "voltage-gated sodium channel activity" 1
0 1 2 63 "GO:0005249" "voltage-gated potassium channel activity" 1
0 1 2 26 "GO:0005251" "delayed rectifier potassium channel activity" 1
0 1 3 45 "GO:0005254;GO:0005253" "anion channel activity" 1
0 1 3 200 "GO:0005261" "cation channel activity" 1
0 1 2 120 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 1
0 1 2 26 "GO:0005272" "sodium channel activity" 1
0 1 5 9 "GO:0005283;GO:0005416" "cation:amino acid symporter activity" 1
0 1 3 20 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 1
0 1 2 6 "GO:0005313" "L-glutamate transmembrane transporter activity" 1
0 1 3 75 "GO:0005319" "lipid transporter activity" 1
0 1 2 8 "GO:0005326;GO:0005328" "neurotransmitter transporter activity" 1
0 1 2 5 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 1
0 1 4 19 "GO:0005343" "organic acid:sodium symporter activity" 1
0 1 4 11 "GO:0005351;GO:0005402" "sugar:hydrogen symporter activity" 1
0 1 4 10 "GO:0005372;GO:0015168;GO:0015166;GO:0015250;GO:0015254" "water transmembrane transporter activity" 1
0 1 2 6 "GO:0005384" "manganese ion transmembrane transporter activity" 1
0 1 2 5 "GO:0005385" "zinc ion transmembrane transporter activity" 1
0 1 2 9 "GO:0005388" "calcium-transporting ATPase activity" 1
0 1 2 8 "GO:0005391;GO:0008556" "sodium:potassium-exchanging ATPase activity" 1
0 1 5 9 "GO:0005452" "inorganic anion exchanger activity" 1
0 1 3 31 "GO:0005484" "SNAP receptor activity" 1
0 1 2 11 "GO:0005487" "nucleocytoplasmic transporter activity" 1
0 1 3 52 "GO:0005496" "steroid binding" 1
0 1 4 19 "GO:0005501;GO:0019840" "isoprenoid binding" 1
0 1 2 25 "GO:0005504" "fatty acid binding" 1
0 0.385300370923294 2 95 "GO:0005506" "iron ion binding" 1
0 1 2 33 "GO:0005507" "copper ion binding" 1
0 0.542086960404791 2 354 "GO:0005509" "calcium ion binding" 1
0 1 3 156 "GO:0005516" "calmodulin binding" 1
0 1 2 45 "GO:0005518" "collagen binding" 1
0 1 4 25 "GO:0005520" "insulin-like growth factor binding" 1
0 1 3 13 "GO:0005521" "lamin binding" 1
0 1 3 11 "GO:0005522" "profilin binding" 1
0 1 2 8 "GO:0005523" "tropomyosin binding" 1
0 0.0276268284045015 2 337 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 0.885176168782646
0 1 3 18 "GO:0005528;GO:0005527" "macrolide binding" 1
0 1 4 10 "GO:0005536" "glucose binding" 1
0 1 4 12 "GO:0005537" "mannose binding" 1
0 1 2 16 "GO:0005540" "hyaluronic acid binding" 1
0 1 2 5 "GO:0005542" "folic acid binding" 1
0 0.42410200838825 3 283 "GO:0005543" "phospholipid binding" 1
0 0.188966837551656 4 41 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 2 13 "GO:0005545" "1-phosphatidylinositol binding" 1
0 1 7 68 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 1
0 1 2 34 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 1
0 1 2 38 "GO:0005548" "phospholipid transporter activity" 1
0 1 2 7 "GO:0005549" "odorant binding" 1
0 1 5 34 "GO:0008009;GO:0042379" "chemokine receptor binding" 1
0 0.063703077574355 3 81 "GO:0008013" "beta-catenin binding" 1
0 1 4 194 "GO:0008017" "microtubule binding" 1
0 1 3 204 "GO:0008022" "protein C-terminus binding" 1
0 1 2 85 "GO:0008026;GO:0070035" "ATP-dependent helicase activity" 1
0 1 3 39 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 1 4 7 "GO:0008046" "axon guidance receptor activity" 1
0 0.741657865157476 2 262 "GO:0008047" "enzyme activator activity" 1
0 1 4 25 "GO:0008066" "glutamate receptor activity" 1
0 1 2 93 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 1
0 1 2 69 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.102710875748434 4 107 "GO:0008083" "growth factor activity" 1
0 0.86893166624183 3 679 "GO:0008092" "cytoskeletal protein binding" 1
0 1 2 9 "GO:0008093" "cytoskeletal adaptor activity" 1
0 1 2 63 "GO:0008094" "DNA-dependent ATPase activity" 1
0 1 2 7 "GO:0008097" "5S rRNA binding" 1
0 1 2 8 "GO:0008106;GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 1 8 7 "GO:0008121;GO:0016681;GO:0016679" "ubiquinol-cytochrome-c reductase activity" 1
0 1 2 5 "GO:0008131" "primary amine oxidase activity" 1
0 0.0098292528640036 3 476 "GO:0008134" "transcription factor binding" 0.648821139702622
0 0.304585040057444 3 71 "GO:0008135" "translation factor activity, nucleic acid binding" 1
0 0.0128209160528611 2 34 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.717360779148181
0 1 2 21 "GO:0008139" "nuclear localization sequence binding" 1
0 1 4 8 "GO:0008140" "cAMP response element binding protein binding" 1
0 1 3 15 "GO:0008143" "poly(A) binding" 1
0 1 2 106 "GO:0008144" "drug binding" 1
0 1 2 33 "GO:0008146" "sulfotransferase activity" 1
0 0.078389731902184 2 16 "GO:0008157" "protein phosphatase 1 binding" 1
