"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
868 0.03611404465234 3 48 "GO:0002039" "p53 binding" 0.240653766577098
-244 0.615618989964287 2 35 "GO:0003678" "DNA helicase activity" 0.884145501576094
317 0.021930896023322 2 448 "GO:0003682" "chromatin binding" 0.178725937604021
-300 0.460562272837535 3 50 "GO:0003684" "damaged DNA binding" 0.784623057571638
250 0.340079661875011 4 121 "GO:0003690" "double-stranded DNA binding" 0.727138903108487
25 0.937838743999224 4 78 "GO:0003697" "single-stranded DNA binding" 0.983831162202542
332 0.00239781577342664 2 743 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.0440379335948844
560 0.0940765888134522 4 74 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.417552900583696
624 0.149040069581276 2 44 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.514803543094958
378 0.0689535724185383 4 194 "GO:0003713" "transcription coactivator activity" 0.35260353301528
528 0.0346583803345623 4 133 "GO:0003714" "transcription corepressor activity" 0.233015717785048
806 0.0283708663926146 2 61 "GO:0003725" "double-stranded RNA binding" 0.209443748957243
73 0.83099346201902 2 71 "GO:0003727" "single-stranded RNA binding" 0.96320301022997
307 0.181917366192777 2 158 "GO:0003729" "mRNA binding" 0.560576115663598
586 0.157626596267276 4 48 "GO:0003730" "mRNA 3'-UTR binding" 0.532254829548246
-915 0.00316930928244259 2 86 "GO:0003735" "structural constituent of ribosome" 0.0530331086595393
1178 0.0078272068808157 2 42 "GO:0003743" "translation initiation factor activity" 0.0950626900202294
-730 0.340777529417721 2 14 "GO:0003746" "translation elongation factor activity" 0.727138903108487
-303 0.596794808075224 2 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.872595127146881
-69 0.820787344436296 5 90 "GO:0003774" "motor activity" 0.962699175016403
-1 0.997282145122122 2 54 "GO:0003777" "microtubule motor activity" 0.997282145122122
434 0.02080897619238 2 238 "GO:0003779" "actin binding" 0.175971819595087
-310 0.655504473719849 5 17 "GO:0003785" "actin monomer binding" 0.891340854443778
-202 0.656434268509622 2 40 "GO:0003823" "antigen binding" 0.891340854443778
-780 0.123899395144822 3 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.469622002880747
-760 0.107367983086548 3 37 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.434667157334251
-470 0.570152764761417 2 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.850924590082079
-305 0.170567929164511 2 168 "GO:0003924" "GTPase activity" 0.553242032750684
449 0.587117520255746 5 12 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.864118305187688
-545 0.447001579190731 4 16 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.775558039471476
186 0.741022746321174 2 26 "GO:0004003" "ATP-dependent DNA helicase activity" 0.917956423356787
1464 0.00011883798938973 3 57 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 0.00639178614360476
1305 0.077956576626937 5 15 "GO:0004012" "phospholipid-translocating ATPase activity" 0.376420952352438
541 0.513273331403433 3 12 "GO:0004016" "adenylate cyclase activity" 0.813673302203758
701 0.378141965017704 2 13 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.737670724503448
-635 0.298935565858149 2 22 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.69896245100302
646 0.416544181873732 2 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.767456076948786
106 0.617739498484805 2 186 "GO:0004175" "endopeptidase activity" 0.884145501576094
702 0.327328486464966 2 16 "GO:0004177" "aminopeptidase activity" 0.716506832291045
-377 0.487139332454098 2 28 "GO:0004180" "carboxypeptidase activity" 0.800908116458375
56 0.937474405183562 2 16 "GO:0004181" "metallocarboxypeptidase activity" 0.983831162202542
666 0.402377741469308 2 13 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.759180382133112
528 0.202858899943843 2 48 "GO:0004197" "cysteine-type endopeptidase activity" 0.585259584895455
119 0.783666816108614 3 44 "GO:0004222" "metalloendopeptidase activity" 0.943216077880867
558 0.157082404108312 2 53 "GO:0004252" "serine-type endopeptidase activity" 0.532254829548246
-1475 0.0214206021608619 3 20 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 0.177249598100319
830 0.00118104992414783 2 127 "GO:0004386" "helicase activity" 0.026949411905555
799 0.0470381735106484 7 51 "GO:0004402" "histone acetyltransferase activity" 0.295164538779319
388 0.612391646394652 4 14 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.881703460296698
302 0.439889427902382 3 54 "GO:0004497" "monooxygenase activity" 0.772067788663858
-341 0.139270190388271 4 157 "GO:0004518" "nuclease activity" 0.497016366646294
-541 0.071531643661277 2 92 "GO:0004519" "endonuclease activity" 0.357445872158077
-361 0.426204530746251 6 40 "GO:0004520" "endodeoxyribonuclease activity" 0.767505534389959
-628 0.201882341348432 2 34 "GO:0004521" "endoribonuclease activity" 0.585259584895455
249 0.482209013134906 2 66 "GO:0004527" "exonuclease activity" 0.79941500185702
85 0.915347661870508 4 13 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 0.983831162202542
-397 0.292028788217443 5 58 "GO:0004536" "deoxyribonuclease activity" 0.693683525324084
-299 0.428134724168839 2 58 "GO:0004540" "ribonuclease activity" 0.767584398331276
-2423 0.00106292350010213 2 15 "GO:0004550" "nucleoside diphosphate kinase activity" 0.0258187546960292
-484 0.542815842105912 4 13 "GO:0004551" "nucleotide diphosphatase activity" 0.844296383122861
-308 0.427046291137164 4 55 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.767505534389959
729 0.341487921181552 6 14 "GO:0004559;GO:0015923" "mannosidase activity" 0.727138903108487
-544 0.291311934569417 3 31 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.693683525324084
-602 0.386452400699397 4 17 "GO:0004602" "glutathione peroxidase activity" 0.746150404427297
-264 0.740059402259703 2 13 "GO:0004623" "phospholipase A2 activity" 0.917956423356787
-246 0.75728168153309 2 13 "GO:0004629;GO:0004435" "phospholipase C activity" 0.928727494489581
74 0.929163128920363 4 12 "GO:0004659" "prenyltransferase activity" 0.983831162202542
107 0.356392958576177 5 657 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.727854619819109
315 0.0324046097894439 2 395 "GO:0004674" "protein serine/threonine kinase activity" 0.22579390751373
1352 0.0776487361716066 6 14 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 0.376420952352438
-507 0.349407979325887 3 28 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.727854619819109
-111 0.829169964853733 6 31 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 0.96320301022997
-312 0.673664505232252 3 15 "GO:0004697" "protein kinase C activity" 0.898147961978745
517 0.101756251972141 3 83 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.428809446373723
-601 0.449481567151449 7 13 "GO:0004707" "MAP kinase activity" 0.778068092103543
739 0.27438846318228 4 18 "GO:0004709" "MAP kinase kinase kinase activity" 0.678806092278532
356 0.469815591970824 2 34 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.789667724897389
308 0.251940099765961 2 115 "GO:0004713" "protein tyrosine kinase activity" 0.661013571859821
228 0.623670623063045 3 38 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.884414273383188
447 0.064085044983429 3 143 "GO:0004721" "phosphoprotein phosphatase activity" 0.341099318644917
494 0.206260138199019 2 54 "GO:0004722" "protein serine/threonine phosphatase activity" 0.588198841872478
387 0.207002248467738 7 88 "GO:0004725" "protein tyrosine phosphatase activity" 0.588198841872478
-201 0.642742440814834 2 44 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming aminoacyl-tRNA and related compounds" 0.888021211736062
1148 0.00394749280213458 3 52 "GO:0004843;GO:0019783" "small conjugating protein-specific protease activity" 0.0606624914287212
12 0.951888117154635 2 203 "GO:0004857" "enzyme inhibitor activity" 0.985094670662256
460 0.248389171254612 2 52 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.660424456043031
-298 0.308494302930029 2 97 "GO:0004866;GO:0030414;GO:0061135" "peptidase inhibitor activity" 0.70606750792192
-347 0.508081598245747 3 30 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.810357506989589
-581 0.230921092900388 2 35 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.632303938014517
101 0.348845317761133 2 765 "GO:0004871;GO:0060089" "signal transducer activity" 0.727854619819109
156 0.181036304673657 2 644 "GO:0004888;GO:0038023;GO:0004872" "receptor activity" 0.560576115663598
31 0.934688141337341 2 56 "GO:0004896" "cytokine receptor activity" 0.983831162202542
-165 0.346669643728373 3 274 "GO:0004930" "G-protein coupled receptor activity" 0.727854619819109
-875 0.237313853279385 5 15 "GO:0004950;GO:0001637" "G-protein coupled chemoattractant receptor activity" 0.647454099707887
-270 0.673909161378474 2 20 "GO:0004970;GO:0005234" "ionotropic glutamate receptor activity" 0.898147961978745
-1416 0.101191543917471 3 11 "GO:0004993" "serotonin receptor activity" 0.428809446373723
-264 0.713016933443732 2 16 "GO:0005003" "ephrin receptor activity" 0.907990270266387
327 0.692379475876614 4 12 "GO:0005031;GO:0005035" "tumor necrosis factor-activated receptor activity" 0.905511402817829
362 0.572624180080906 3 20 "GO:0005044" "scavenger receptor activity" 0.852146260080874
2151 1.2307828399757e-05 2 34 "GO:0005048" "signal sequence binding" 0.00135791266543952
369 0.171189101767476 3 114 "GO:0005057" "receptor signaling protein activity" 0.553242032750684
148 0.816945820467228 2 20 "GO:0005070" "SH3/SH2 adaptor activity" 0.9596883039186
436 0.308101042835313 2 45 "GO:0005080" "protein kinase C binding" 0.70606750792192
384 0.101167977231814 1 152 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.428809446373723
-404 0.561119884884449 2 17 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.850924590082079
695 0.0121780438837335 2 108 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.127362042284046
339 0.345691159656545 3 64 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.727854619819109
-890 0.26282476329066 2 13 "GO:0005092;GO:0005083" "small GTPase regulator activity" 0.673153220264854
33 0.888464840011242 2 149 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.983831162202542
87 0.353220503363972 3 1045 "GO:0005102" "receptor binding" 0.727854619819109
591 0.344947409403457 2 21 "GO:0005104" "fibroblast growth factor receptor binding" 0.727854619819109
487 0.361028872194013 2 29 "GO:0005109" "frizzled binding" 0.727854619819109
257 0.703364007357671 2 18 "GO:0005112" "Notch binding" 0.907990270266387
-736 0.394393399160581 4 11 "GO:0005123" "death receptor binding" 0.754058400592892
-522 0.0685947076188848 2 101 "GO:0005125" "cytokine activity" 0.35260353301528
171 0.418063219076092 2 187 "GO:0005126" "cytokine receptor binding" 0.767505534389959
798 0.33476330694689 2 12 "GO:0005149" "interleukin-1 receptor binding" 0.724865737573749
819 0.225484102004284 2 18 "GO:0005154" "epidermal growth factor receptor binding" 0.62193966596786
471 0.384646412459313 2 28 "GO:0005158" "insulin receptor binding" 0.744572618462372
-491 0.536602090726773 2 13 "GO:0005159" "insulin-like growth factor receptor binding" 0.838301606467345
458 0.301431702253576 2 42 "GO:0005160" "transforming growth factor beta receptor binding" 0.700549604311552
1480 0.0626142708084095 2 13 "GO:0005161" "platelet-derived growth factor receptor binding" 0.339198172077211
-365 0.550178667906069 2 22 "GO:0005164" "tumor necrosis factor receptor binding" 0.845478646802592
-97 0.898872473874122 2 14 "GO:0005165" "neurotrophin receptor binding" 0.983831162202542
917 0.267504647742594 3 12 "GO:0005172" "vascular endothelial growth factor receptor binding" 0.676006129647646
817 0.0166248610718822 2 71 "GO:0005178" "integrin binding" 0.156481504839091
-402 0.358826113202654 2 43 "GO:0005179" "hormone activity" 0.727854619819109
117 0.858481317930037 3 19 "GO:0005184" "neuropeptide hormone activity" 0.967782280737199
-179 0.279627359727748 1 310 "GO:0005198" "structural molecule activity" 0.679829722079133
-259 0.504210472909862 2 55 "GO:0005200" "structural constituent of cytoskeleton" 0.808841674456573
1435 0.00932561774507394 2 27 "GO:0005201" "extracellular matrix structural constituent" 0.103267502382951
-861 0.341842193493233 2 10 "GO:0005212" "structural constituent of eye lens" 0.727138903108487
22 0.82813816574871 1 866 "GO:0005215;GO:0022892" "transporter activity" 0.96320301022997
182 0.274584127312871 4 306 "GO:0005216;GO:0022838;GO:0015267;GO:0022803;GO:0022836" "channel activity" 0.678806092278532
-296 0.644717192501201 5 20 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.888021211736062
-889 0.326692164593797 2 10 "GO:0005221;GO:0043855" "intracellular cyclic nucleotide activated cation channel activity" 0.716506832291045
-428 0.26018666948333 2 57 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.670751118061028
-918 0.0848135174269749 2 29 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 0.401664016493787
255 0.299820546711787 2 138 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated ion channel activity" 0.69896245100302
743 0.130896591432397 3 34 "GO:0005245" "voltage-gated calcium channel activity" 0.48159270285663
58 0.920456001788968 2 24 "GO:0005246" "calcium channel regulator activity" 0.983831162202542
330 0.64513269635672 3 16 "GO:0005248" "voltage-gated sodium channel activity" 0.888021211736062
169 0.640028803881979 4 63 "GO:0005249" "voltage-gated potassium channel activity" 0.888021211736062
447 0.427071472655236 5 26 "GO:0005251" "delayed rectifier potassium channel activity" 0.767505534389959
-342 0.424334292484232 2 45 "GO:0005254;GO:0005253" "anion channel activity" 0.767505534389959
310 0.129527434275243 2 200 "GO:0005261" "cation channel activity" 0.480463832557921
150 0.5681687120875 2 120 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 0.850924590082079
-273 0.626897038529629 3 26 "GO:0005272" "sodium channel activity" 0.887318552655659
-359 0.575739145086733 2 20 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.854279379139339
306 0.355982789760024 3 75 "GO:0005319" "lipid transporter activity" 0.727854619819109
877 0.182433646751208 2 19 "GO:0005343" "organic acid:sodium symporter activity" 0.560576115663598
317 0.714119938291629 5 11 "GO:0005351;GO:0005402" "cation:sugar symporter activity" 0.907990270266387
-255 0.621289683542467 3 31 "GO:0005484" "SNAP receptor activity" 0.884368869012245
755 0.382028745045178 2 11 "GO:0005487" "nucleocytoplasmic transporter activity" 0.743237834236071
101 0.799529491372741 2 52 "GO:0005496" "steroid binding" 0.946612746861123
-49 0.942709070792602 2 18 "GO:0005501;GO:0019840" "isoprenoid binding" 0.983831162202542
-152 0.791375288504519 2 25 "GO:0005504" "fatty acid binding" 0.944382872018863
386 0.191325742754166 4 95 "GO:0005506" "iron ion binding" 0.568902000686038
-17 0.973265180988195 2 33 "GO:0005507" "copper ion binding" 0.992813306329657
79 0.611857504059962 3 353 "GO:0005509" "calcium ion binding" 0.881703460296698
170 0.465954930566762 3 154 "GO:0005516" "calmodulin binding" 0.785402015977922
1188 0.0066702488913508 2 43 "GO:0005518" "collagen binding" 0.0865982312963302
1014 0.0898468305892452 2 23 "GO:0005520" "insulin-like growth factor binding" 0.407558213456034
-166 0.834405403727286 2 13 "GO:0005521" "lamin binding" 0.965141734265202
229 0.791290673163449 2 11 "GO:0005522" "profilin binding" 0.944382872018863
-222 0.161580856563312 2 337 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 0.543171361572205
-1850 0.0061727514701585 2 18 "GO:0005528;GO:0005527" "FK506 binding" 0.083001461732667
-170 0.851087232777511 2 10 "GO:0005536" "glucose binding" 0.967782280737199
913 0.269839600233385 4 12 "GO:0005537" "mannose binding" 0.678806092278532
43 0.952389004305607 2 16 "GO:0005540" "hyaluronic acid binding" 0.985094670662256
58 0.738367148279232 2 282 "GO:0005543" "phospholipid binding" 0.917956423356787
13 0.976418289118926 2 41 "GO:0005544" "calcium-dependent phospholipid binding" 0.993571583387231
78 0.922231233304618 2 13 "GO:0005545" "1-phosphatidylinositol binding" 0.983831162202542
-270 0.438187764662929 2 68 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 0.770923800913985
-425 0.387571354769509 6 34 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.746397008034374
511 0.272312575796211 4 38 "GO:0005548" "phospholipid transporter activity" 0.678806092278532
-163 0.74119190624293 3 34 "GO:0008009;GO:0042379" "chemokine receptor binding" 0.917956423356787
267 0.403360997104463 3 81 "GO:0008013" "beta-catenin binding" 0.759180382133112
276 0.183804689872742 2 194 "GO:0008017" "microtubule binding" 0.560576115663598
69 0.734514428247207 3 204 "GO:0008022" "protein C-terminus binding" 0.917229460149497
1091 0.000470417427043093 7 85 "GO:0008026;GO:0070035" "ATP-dependent helicase activity" 0.0142357549897307
-81 0.859498498506573 2 39 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.967782280737199
5 0.979151511272589 2 262 "GO:0008047" "enzyme activator activity" 0.99478428174708
441 0.441913966685422 3 25 "GO:0008066" "glutamate receptor activity" 0.772067788663858
199 0.504602521583068 6 93 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.808841674456573
-441 0.202238841885368 2 69 "GO:0008081" "phosphoric diester hydrolase activity" 0.585259584895455
189 0.496701698945043 2 107 "GO:0008083" "growth factor activity" 0.806069782986244
211 0.0643241742995726 3 676 "GO:0008092" "cytoskeletal protein binding" 0.341099318644917
-93 0.798323266217513 3 63 "GO:0008094" "DNA-dependent ATPase activity" 0.946612746861123
499 0.000213902526454903 2 475 "GO:0008134" "transcription factor binding" 0.00947462367179659
822 0.0159608942181675 2 71 "GO:0008135" "translation factor activity, nucleic acid binding" 0.154084017260002
553 0.260996118979922 7 34 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.670751118061028
2732 1.26233581116556e-05 5 21 "GO:0008139" "nuclear localization sequence binding" 0.00135791266543952
731 0.323532966939884 5 15 "GO:0008143" "poly(A) binding" 0.716506832291045
-813 0.00363476164357813 2 106 "GO:0008144" "drug binding" 0.0582335216513688
-345 0.496068996680434 2 32 "GO:0008146" "sulfotransferase activity" 0.806069782986244
578 0.4199025439642 2 16 "GO:0008157" "protein phosphatase 1 binding" 0.767505534389959
-487 0.0220737213773891 2 185 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.178725937604021
-1257 0.113929587241901 2 13 "GO:0008171" "O-methyltransferase activity" 0.440410900844771
-152 0.716261936897384 2 47 "GO:0008173" "RNA methyltransferase activity" 0.907990270266387
47 0.938012729129818 4 23 "GO:0008175" "tRNA methyltransferase activity" 0.983831162202542
364 0.623046744586902 2 15 "GO:0008179" "adenylate cyclase binding" 0.884414273383188
-220 0.712361327355333 2 23 "GO:0008188" "neuropeptide receptor activity" 0.907990270266387
-105 0.902923509406297 3 11 "GO:0008191;GO:0048551;GO:0010576" "metalloendopeptidase inhibitor activity" 0.983831162202542
89 0.784134481744253 2 79 "GO:0008194" "UDP-glycosyltransferase activity" 0.943216077880867
-39 0.963623693680833 3 11 "GO:0008195" "phosphatidate phosphatase activity" 0.989786979018334
284 0.641826277309845 6 22 "GO:0008198" "ferrous iron binding" 0.888021211736062
472 0.0513858567474267 3 142 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.312211698768906
-1231 0.0231794711241875 2 28 "GO:0008227" "G-protein coupled amine receptor activity" 0.183727807963297
17 0.903813722362441 3 426 "GO:0008233;GO:0070011" "peptidase activity" 0.983831162202542
697 0.00497280501276921 2 135 "GO:0008234" "cysteine-type peptidase activity" 0.0696846606813285
168 0.72146499083329 2 37 "GO:0008235" "metalloexopeptidase activity" 0.911515332378301
70 0.805291903493044 2 104 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.950446400204173
-341 0.177482349804601 2 130 "GO:0008237" "metallopeptidase activity" 0.560576115663598
-231 0.50485469720397 2 69 "GO:0008238" "exopeptidase activity" 0.808841674456573
301 0.716263241086632 3 12 "GO:0008252;GO:0008253" "nucleotidase activity" 0.907990270266387
1373 0.0368539011606347 4 19 "GO:0008266;GO:0008187" "poly-pyrimidine tract binding" 0.241312935425721
306 0.00147375366051006 6 985 "GO:0008270;GO:0046914" "transition metal ion binding" 0.0308260140656688
-49 0.883048917667554 2 74 "GO:0008276;GO:0008170" "N-methyltransferase activity" 0.983831162202542
-29 0.826190530111109 2 489 "GO:0008289" "lipid binding" 0.96320301022997
734 0.374801297047091 3 12 "GO:0008301" "DNA binding, bending" 0.737670724503448
-161 0.82240086655571 2 16 "GO:0008307" "structural constituent of muscle" 0.963091528019362
-1237 0.119646351909279 2 13 "GO:0008308" "voltage-gated anion channel activity" 0.459661749937179
137 0.848285106959147 2 16 "GO:0008320;GO:0022884" "macromolecule transmembrane transporter activity" 0.967782280737199
-49 0.727311764979887 2 426 "GO:0008324" "cation transmembrane transporter activity" 0.914989522580891
-6 0.994188746814321 3 14 "GO:0008327" "methyl-CpG binding" 0.997282145122122
1041 0.250838505216875 4 10 "GO:0008331" "high voltage-gated calcium channel activity" 0.660424456043031
-321 0.64443223700029 3 17 "GO:0008353" "RNA polymerase II carboxy-terminal domain kinase activity" 0.888021211736062
20 0.974354625999491 4 21 "GO:0008373" "sialyltransferase activity" 0.992813306329657
-959 0.0946981031814546 2 25 "GO:0008374" "O-acyltransferase activity" 0.417552900583696
143 0.771747912072569 3 34 "GO:0008375" "acetylglucosaminyltransferase activity" 0.941184388915236
114 0.873576910193909 3 16 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.977889251255919
-441 0.432518872778299 4 26 "GO:0008378" "galactosyltransferase activity" 0.76779531146992
15 0.981322506132929 4 19 "GO:0008395" "steroid hydroxylase activity" 0.99478428174708
316 0.527363009070494 6 33 "GO:0008408" "3'-5' exonuclease activity" 0.830711602565312
-85 0.911300334546581 3 14 "GO:0008409" "5'-3' exonuclease activity" 0.983831162202542
-1309 0.148561468623735 4 10 "GO:0008417" "fucosyltransferase activity" 0.514803543094958
803 0.312679142889233 2 13 "GO:0008432" "JUN kinase binding" 0.711321433823542
-917 0.163235558852145 4 19 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.544772714976922
-447 0.588854584150697 4 12 "GO:0008484" "sulfuric ester hydrolase activity" 0.864342108899561
34 0.864514366487083 2 207 "GO:0008509" "anion transmembrane transporter activity" 0.970233983794994
-620 0.0552612811122357 3 79 "GO:0008528;GO:0001653" "peptide receptor activity" 0.315650319889448
1018 0.048147752343012 3 31 "GO:0008536" "Ran GTPase binding" 0.297907160075401
-2335 0.00477494171465388 3 12 "GO:0008553" "hydrogen-exporting ATPase activity, phosphorylative mechanism" 0.0691448290602764
423 0.185369791235373 3 81 "GO:0008565" "protein transporter activity" 0.560576115663598
36 0.964216330445069 2 13 "GO:0008574" "plus-end-directed microtubule motor activity" 0.989786979018334
