"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
35 0.916902722622913 2 75 "GO:0003697" "single-stranded DNA binding" 0.993738146306397
500 5.30692616477784e-06 2 731 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.000822460857907472
165 0.63335615309768 2 69 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.88502588500084
915 0.0382823984559504 2 42 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.315610227988094
341 0.770327553481446 3 6 "GO:0003708" "retinoic acid receptor activity" 0.933646262099969
119 0.567127407291322 2 193 "GO:0003713" "transcription coactivator activity" 0.865068456329824
136 0.587063125228422 2 131 "GO:0003714" "transcription corepressor activity" 0.871609027762606
-1519 0.159428814209789 3 7 "GO:0003720;GO:0003964" "RNA-directed DNA polymerase activity" 0.563322491797702
-196 0.589397290709243 5 62 "GO:0003725" "double-stranded RNA binding" 0.871645896420274
-403 0.23887419683749 2 70 "GO:0003727" "single-stranded RNA binding" 0.649141156512338
-340 0.141498074354041 3 155 "GO:0003729" "mRNA binding" 0.539098915755466
407 0.334999655661519 4 46 "GO:0003730" "mRNA 3'-UTR binding" 0.714220634233584
-1938 2.96090846885402e-10 2 87 "GO:0003735" "structural constituent of ribosome" 3.44649745774608e-07
-1205 0.00633850708185973 6 42 "GO:0003743" "translation initiation factor activity" 0.111788215807344
-1493 0.0506440142222838 2 14 "GO:0003746" "translation elongation factor activity" 0.362032290420619
-437 0.707636017404423 3 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.910168837590255
-1458 0.0124603474380803 4 24 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.162964544021634
696 0.0220839734750131 2 89 "GO:0003774" "motor activity" 0.223528218477524
1112 0.0055373773444929 6 51 "GO:0003777" "microtubule motor activity" 0.103164586462505
224 0.229946603110374 2 239 "GO:0003779" "actin binding" 0.639781838927449
-143 0.836450754408711 4 17 "GO:0003785" "actin monomer binding" 0.9578056966641
-717 0.113234157854801 2 40 "GO:0003823" "antigen binding" 0.509874734724023
-701 0.516222879080499 5 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.83456032118014
605 0.60423170791053 5 6 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.873377186421516
1747 0.134173940426641 2 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.534857762522637
-188 0.710033117997787 3 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.910168837590255
-388 0.409243296902837 2 37 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.759754776416523
-802 0.352190204947101 2 11 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.726860635741889
-560 0.661056177317634 3 5 "GO:0003909;GO:0003910" "DNA ligase activity" 0.893620100051574
627 0.590832141130237 3 6 "GO:0003916" "DNA topoisomerase activity" 0.871645896420274
-589 0.00804417060981023 2 168 "GO:0003924" "GTPase activity" 0.123275996826513
45 0.958084371125826 2 11 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.997173253183209
804 0.42611494064146 2 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.774601014725138
-602 0.399763357804713 4 16 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.755396994293321
-791 0.497822867171104 2 6 "GO:0003997;GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.827435708013804
2326 0.0460581204892392 3 6 "GO:0004000" "adenosine deaminase activity" 0.353002499570722
-268 0.6330655109625 9 26 "GO:0004003" "ATP-dependent DNA helicase activity" 0.88502588500084
306 0.416223027504606 6 58 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 0.765376941572451
561 0.43211667144122 2 16 "GO:0004012" "phospholipid-translocating ATPase activity" 0.780007782521226
2156 0.012330713875595 2 11 "GO:0004016" "adenylate cyclase activity" 0.162964544021634
-412 0.683688612885622 2 8 "GO:0004017" "adenylate kinase activity" 0.902282931291229
-32 0.966121228030656 3 14 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.997173253183209
-702 0.547232931666307 3 6 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 0.863115355636289
-1136 0.373765248170866 4 5 "GO:0004075" "biotin carboxylase activity" 0.732515679352703
945 0.121218597422441 5 22 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.510207278968163
726 0.359975966022805 2 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.732515679352703
-2539 0.0119485295627697 2 8 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 0.161721958268185
166 0.87767273774541 2 7 "GO:0004143" "diacylglycerol kinase activity" 0.972840180132649
-455 0.0337133493791548 2 181 "GO:0004175" "endopeptidase activity" 0.297290444525274
-194 0.857565418321589 6 7 "GO:0004176" "ATP-dependent peptidase activity" 0.963519446840086
96 0.892736256104979 2 16 "GO:0004177" "aminopeptidase activity" 0.976297695946405
-417 0.440148898555766 6 28 "GO:0004180" "carboxypeptidase activity" 0.783384278163473
-965 0.176958510499667 2 16 "GO:0004181" "metallocarboxypeptidase activity" 0.591895707533369
-823 0.362438388957615 6 10 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 0.732515679352703
-1259 0.12690531954717 2 12 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.523821957279808
-206 0.614058181878869 6 49 "GO:0004197" "cysteine-type endopeptidase activity" 0.878088112662166
-1324 0.189987442877278 2 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.607576424422953
-516 0.242607388769596 2 42 "GO:0004222" "metalloendopeptidase activity" 0.651471797183098
-132 0.74212253922152 2 51 "GO:0004252" "serine-type endopeptidase activity" 0.925943458553208
-2136 0.00112622778522401 5 19 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 0.0373628094216996
1017 0.383415316161862 2 6 "GO:0004300" "enoyl-CoA hydratase activity" 0.740412935856768
249 0.845250179276037 5 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.960155488361707
-982 0.442276687887001 2 5 "GO:0004311" "farnesyltranstransferase activity" 0.783576963014413
1238 0.193577034673558 2 9 "GO:0004312" "fatty acid synthase activity" 0.612292577065276
-88 0.945049514585901 4 5 "GO:0004331" "fructose-2,6-bisphosphate 2-phosphatase activity" 0.997173253183209
861 0.500128400310287 2 5 "GO:0004340;GO:0004396" "glucokinase activity" 0.827435708013804
-347 0.748099119422117 2 7 "GO:0004364" "glutathione transferase activity" 0.926423364630408
-2525 0.0193771228593554 2 7 "GO:0004383" "guanylate cyclase activity" 0.212782745361223
-324 0.799916539783461 2 5 "GO:0004385" "guanylate kinase activity" 0.942567445111529
305 0.231367391102382 2 127 "GO:0004386" "helicase activity" 0.64121819819803
732 0.0680223632119159 2 51 "GO:0004402" "histone acetyltransferase activity" 0.419031781031946
805 0.3731928225727 2 10 "GO:0004435" "phosphatidylinositol phospholipase C activity" 0.732515679352703
1291 0.312278518400003 2 5 "GO:0004439" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 0.697681757039546
-87 0.935522212426672 3 7 "GO:0004445;GO:0046030" "inositol-polyphosphate 5-phosphatase activity" 0.996729701272444
-1389 0.276978766460201 4 5 "GO:0004457" "lactate dehydrogenase activity" 0.670582443517215
1155 0.106063866485688 3 16 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.504947208065111
-168 0.66709935834411 3 54 "GO:0004497" "monooxygenase activity" 0.893620100051574
-131 0.571734369434015 3 155 "GO:0004518" "nuclease activity" 0.86860527609577
-364 0.228625788167863 4 90 "GO:0004519" "endonuclease activity" 0.639781838927449
-564 0.224180804868128 5 38 "GO:0004520" "endodeoxyribonuclease activity" 0.634423214126832
-532 0.278318149825515 2 34 "GO:0004521" "endoribonuclease activity" 0.670582443517215
-1066 0.263090257348511 3 9 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.661419135105112
88 0.802084804225652 2 66 "GO:0004527" "exonuclease activity" 0.943057284968342
206 0.794694039668797 4 13 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 0.939110519974091
-122 0.75063819739645 2 56 "GO:0004536" "deoxyribonuclease activity" 0.926423364630408
-282 0.453729477125087 2 58 "GO:0004540" "ribonuclease activity" 0.792092866502139
-1392 0.0592402599346692 3 15 "GO:0004550" "nucleoside diphosphate kinase activity" 0.392718912547372
393 0.620376316252456 4 13 "GO:0004551" "nucleotide diphosphatase activity" 0.880631746485194
352 0.357631745895949 2 56 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.732403113257837
964 0.206769580326052 2 14 "GO:0004559;GO:0015923" "mannosidase activity" 0.624745153832308
-1403 0.272025522958141 3 5 "GO:0004568;GO:0008061" "chitinase activity" 0.66942433133885
860 0.366581083227116 7 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.732515679352703
-241 0.644066078585186 3 30 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.886858446960769
-290 0.684955042582306 2 16 "GO:0004602" "glutathione peroxidase activity" 0.902930543109631
1232 0.290890646026063 5 6 "GO:0004622" "lysophospholipase activity" 0.680223333386115
1002 0.206204280302007 2 13 "GO:0004623" "phospholipase A2 activity" 0.624745153832308
533 0.485277689949143 6 14 "GO:0004629" "phospholipase C activity" 0.817457642692912
-185 0.874045487296854 4 6 "GO:0004630" "phospholipase D activity" 0.971805923646506
-142 0.888152659230315 6 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.97529216541895
1215 0.297472319732697 2 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.686564365346365
747 0.364877047261633 4 12 "GO:0004659" "prenyltransferase activity" 0.732515679352703
221 0.0568172436865212 2 648 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.382284807231854
209 0.15644429422144 6 392 "GO:0004674" "protein serine/threonine kinase activity" 0.559533054555756
2250 0.0032139210824594 2 14 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 0.0705849837732593
-2518 0.0486865665901718 2 5 "GO:0004679" "AMP-activated protein kinase activity" 0.356407022641867
-874 0.105860678822904 2 28 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.504947208065111
1032 0.419143678569978 3 5 "GO:0004689" "phosphorylase kinase activity" 0.766365478092066
-420 0.742186638170226 2 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.925943458553208
258 0.616068505491049 2 31 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.87988189005102
354 0.631529211209109 2 15 "GO:0004697" "protein kinase C activity" 0.88502588500084
412 0.185674018086105 2 85 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.606594761731547
1041 0.17298827487713 2 14 "GO:0004707" "MAP kinase activity" 0.587050588795858
-837 0.379361914248159 7 9 "GO:0004708" "MAP kinase kinase activity" 0.739660415720029
-871 0.195853989995329 3 18 "GO:0004709" "MAP kinase kinase kinase activity" 0.617709126544636
252 0.607439026755698 2 34 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.875073053395585
619 0.0213505231278692 2 114 "GO:0004713" "protein tyrosine kinase activity" 0.222838452680895
691 0.131286175542153 3 39 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.534325553605126
1317 0.222499829572452 2 7 "GO:0004716" "receptor signaling protein tyrosine kinase activity" 0.634423214126832
629 0.00913259862393996 2 142 "GO:0004721" "phosphoprotein phosphatase activity" 0.136286471772642
181 0.643016076152329 2 54 "GO:0004722" "protein serine/threonine phosphatase activity" 0.886813640570274
976 0.00150714075557054 7 87 "GO:0004725" "protein tyrosine phosphatase activity" 0.0449823548585669
1552 0.224532496031896 2 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.634423214126832
1735 0.136813804245548 5 6 "GO:0004745" "retinol dehydrogenase activity" 0.538275313920967
862 0.499979055395878 3 5 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.827435708013804
-17 0.988419036413717 5 6 "GO:0004806" "triglyceride lipase activity" 0.997173253183209
-199 0.649134590074058 2 43 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming aminoacyl-tRNA and related compounds" 0.88997957932415
-665 0.602469991336088 3 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.873318891550693
-1266 0.00142879002661647 2 52 "GO:0004843;GO:0019783" "small conjugating protein-specific protease activity" 0.0449489619184208
-186 0.357294855338027 2 204 "GO:0004857" "enzyme inhibitor activity" 0.732403113257837
-446 0.256844389966839 2 53 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.651471797183098
-17 0.984884331785992 3 10 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 0.997173253183209
-1695 0.0933746620800992 6 8 "GO:0004862" "cAMP-dependent protein kinase inhibitor activity" 0.4918013876074
-222 0.836981189496962 3 7 "GO:0004865" "protein serine/threonine phosphatase inhibitor activity" 0.9578056966641
-8 0.978728788299113 2 98 "GO:0004866;GO:0030414;GO:0061135" "peptidase inhibitor activity" 0.997173253183209
-216 0.668975934742516 3 32 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.893620100051574
92 0.851962558284365 2 34 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.96093451341376
514 1.91381172420085e-06 2 758 "GO:0004871;GO:0060089" "signal transducer activity" 0.000556919211742447
540 3.89016122974551e-06 3 637 "GO:0004888;GO:0038023;GO:0004872" "receptor activity" 0.000754691278570629
-451 0.238089454234423 2 56 "GO:0004896" "cytokine receptor activity" 0.649141156512338
303 0.0838545748182278 2 273 "GO:0004930" "G-protein coupled receptor activity" 0.464793928992463
-1525 0.191042071596908 5 6 "GO:0004931;GO:0035381" "ATP-gated ion channel activity" 0.607576424422953
806 0.397279135279261 6 9 "GO:0004935" "adrenergic receptor activity" 0.754376694070244
594 0.642206830112409 2 5 "GO:0004936" "alpha-adrenergic receptor activity" 0.886813640570274
-1115 0.118661517509655 5 16 "GO:0004950;GO:0001637" "chemokine receptor activity" 0.509874734724023
-390 0.666355117714513 3 10 "GO:0004953" "icosanoid receptor activity" 0.893620100051574
218 0.840137127400383 2 7 "GO:0004955;GO:0004954" "prostanoid receptor activity" 0.9578056966641
2712 2.20449536343039e-05 7 20 "GO:0004970;GO:0005234" "ionotropic glutamate receptor activity" 0.00233275691184816
2684 0.00786737783656438 2 8 "GO:0004972" "N-methyl-D-aspartate selective glutamate receptor activity" 0.123275996826513
171 0.874124400393378 5 7 "GO:0004983" "neuropeptide Y receptor activity" 0.971805923646506
28 0.972128401363926 2 13 "GO:0004993" "serotonin receptor activity" 0.997173253183209
-1477 0.247530094770798 2 5 "GO:0005000" "vasopressin receptor activity" 0.651471797183098
1031 0.162192175510921 2 15 "GO:0005003" "ephrin receptor activity" 0.566942018903039
1146 0.325631655269916 2 6 "GO:0005004" "GPI-linked ephrin receptor activity" 0.707965579163523
1420 0.223367111164634 2 6 "GO:0005005" "transmembrane-ephrin receptor activity" 0.634423214126832
2804 0.0162040875145081 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.184917233989092
2270 0.0246286728932064 3 8 "GO:0005024" "transforming growth factor beta-activated receptor activity" 0.245023720065746
-933 0.278970688118388 2 11 "GO:0005031;GO:0005035" "tumor necrosis factor-activated receptor activity" 0.670582443517215
19 0.976644445652447 2 20 "GO:0005044" "scavenger receptor activity" 0.997173253183209
17 0.971949714788019 3 35 "GO:0005048" "signal sequence binding" 0.997173253183209
490 0.0652307106991381 2 117 "GO:0005057" "receptor signaling protein activity" 0.419031781031946
2068 0.0762072190213131 2 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 0.4491195153276
797 0.212543368754924 2 20 "GO:0005070" "SH3/SH2 adaptor activity" 0.626110905845104
1851 0.112462357929085 2 6 "GO:0005072" "transforming growth factor beta receptor, cytoplasmic mediator activity" 0.509874734724023
-15 0.990130414002983 2 6 "GO:0005078" "MAP-kinase scaffold activity" 0.997173253183209
-441 0.30140411571477 2 45 "GO:0005080" "protein kinase C binding" 0.686564365346365
428 0.0667918598422472 1 152 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.419031781031946
90 0.893303986287363 2 18 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.976297695946405
617 0.0261643357418824 2 107 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.251696585153315
846 0.0200921996506922 3 62 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.216549262901905
-1722 0.0298081091586585 2 13 "GO:0005092;GO:0005083" "small GTPase regulator activity" 0.274494867531437
779 0.541976132268301 2 5 "GO:0005095" "GTPase inhibitor activity" 0.862363386931972
-268 0.256566462718296 2 148 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.651471797183098
169 0.0736716935231004 2 1023 "GO:0005102" "receptor binding" 0.442030161138602
519 0.429035820941603 2 19 "GO:0005104" "fibroblast growth factor receptor binding" 0.777455305480213
124 0.811628057674122 2 30 "GO:0005109" "frizzled binding" 0.948859559277821
352 0.601814238281353 2 18 "GO:0005112" "Notch binding" 0.873318891550693
2307 0.0478900135222267 3 6 "GO:0005113" "patched binding" 0.356407022641867
293 0.78580656386953 5 7 "GO:0005114" "type II transforming growth factor beta receptor binding" 0.935844990722593
-66 0.93667139939754 5 12 "GO:0005123" "death receptor binding" 0.996729701272444
-590 0.0377602304795421 3 102 "GO:0005125" "cytokine activity" 0.315610227988094
-1 0.995064659137648 2 185 "GO:0005126" "cytokine receptor binding" 0.997173253183209
-138 0.905743710413532 4 6 "GO:0005127" "ciliary neurotrophic factor receptor binding" 0.986235433976942
807 0.454568758439372 2 7 "GO:0005138" "interleukin-6 receptor binding" 0.792092866502139
438 0.731849984546457 2 5 "GO:0005143" "interleukin-12 receptor binding" 0.918957262148949
549 0.5060392497102 2 12 "GO:0005149" "interleukin-1 receptor binding" 0.829186207535748
409 0.54417314540731 4 18 "GO:0005154" "epidermal growth factor receptor binding" 0.862600992434796
1182 0.0287939678286657 3 28 "GO:0005158" "insulin receptor binding" 0.270291762520701
493 0.55003908778874 2 12 "GO:0005159" "insulin-like growth factor receptor binding" 0.864518536834422
-254 0.56482367322363 4 42 "GO:0005160" "transforming growth factor beta receptor binding" 0.865068456329824
-1099 0.165585666453161 2 13 "GO:0005161" "platelet-derived growth factor receptor binding" 0.570241762578341
723 0.235866153378192 5 22 "GO:0005164" "tumor necrosis factor receptor binding" 0.647519345594848
-20 0.981076015622536 3 12 "GO:0005165" "neurotrophin receptor binding" 0.997173253183209
607 0.573761761960137 2 7 "GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.86860527609577
-510 0.536386964855944 4 12 "GO:0005172" "vascular endothelial growth factor receptor binding" 0.857629707544394
571 0.10063581164121 2 68 "GO:0005178" "integrin binding" 0.498468445746249
-178 0.686444123023125 3 42 "GO:0005179" "hormone activity" 0.903869863347192
-771 0.252176603837915 2 18 "GO:0005184" "neuropeptide hormone activity" 0.651471797183098
-569 0.000556207202352018 1 310 "GO:0005198" "structural molecule activity" 0.0208846833399274
-646 0.0945207611898748 2 55 "GO:0005200" "structural constituent of cytoskeleton" 0.492896380214371
321 0.545680870193771 2 29 "GO:0005201" "extracellular matrix structural constituent" 0.862600992434796
-319 0.751841167198419 2 8 "GO:0005212" "structural constituent of eye lens" 0.926423364630408
415 4.78381941381451e-05 1 858 "GO:0005215;GO:0022892" "transporter activity" 0.00371224386512006
619 0.000222513008897567 3 299 "GO:0005216;GO:0022838;GO:0015267;GO:0022803;GO:0022836" "passive transmembrane transporter activity" 0.010791880931532
-235 0.720277012892167 2 19 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.912550528665183
-1316 0.22282629006304 7 7 "GO:0005218" "intracellular ligand-gated calcium channel activity" 0.634423214126832
